applied_fov_radius,applied_global_solver,applied_hard_safety,applied_horizon,applied_replan_every,applied_safety_radius,applied_task_allocator,assignments_broken,assignments_kept,collisions_agent_agent,collisions_agent_exogenous,collisions_agent_human,communication_mode,completed_tasks,deadlock_count,delay_events,error_msg,experiment,fov_radius,global_replans,global_solver,hard_safety,horizon,human_model,human_passive_wait_steps,immediate_assignments,intervention_rate,local_planner,local_replans,log_violations_timeline,makespan,map_path,map_to_human_model,max_flowtime,max_planning_time_ms,mean_decision_time_ms,mean_flowtime,mean_planning_time_ms,mean_service_time,median_flowtime,method,mode,near_misses,num_agents,num_humans,p95_decision_time_ms,p95_planning_time_ms,replan_every,replans,run_id,safe_wait_steps,safety_radius,safety_violation_rate,safety_violations,seed,solver_errors,solver_partial_returns,solver_timeout_s,solver_timeouts,status,steps,sum_of_costs,task_allocator,task_completion,throughput,throughput_timeline_len,total_released_tasks,total_wait_steps,violations_agent_attributable,violations_agent_timeline_len,violations_exogenous_attributable,violations_exogenous_timeline_len,wait_fraction,wall_clock_s,yield_wait_steps
3,lacam_official,True,40,20,2,congestion_avoidance,0,785,0,0,0,priority,785,20,0,,fov_safety_sweep,3,117,lacam_official,True,40,random_walk,352,0,58.5,astar,7438,True,1979,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",484.0,14833.407695987262,326.8450853776303,149.08535031847134,3058.5161517145366,148.52229299363057,135.0,ours,lifelong,0,100,50,518.6260072863661,13227.355024730785,20,7555,6a2b6944d51575b719721db79bbfe3fa00bd3fbb923de74752b590d15563855c,820,2,1985.5,3971,9,28,0,10.0,0,ok,2000,116590,congestion_avoidance,0.9788029925187033,0.3925,2000,802,14665,0,2000,3971,2000,0.073325,662.7964,13845
3,lacam_official,True,40,20,2,congestion_avoidance,0,785,0,0,0,priority,785,18,0,,fov_safety_sweep,3,111,lacam_official,True,40,random_walk,324,0,55.5,astar,7549,True,1993,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",656.0,14114.087627036497,356.47937901649857,150.87770700636943,3720.9749777281136,149.04331210191083,140.0,ours,lifelong,0,100,50,532.7890391519759,12849.65332702268,20,7660,a2d73fe91c9d2224b839a34740ecd937bcc9643e2db33c3a487dbd3c94be026d,878,2,2022.5,4045,8,33,0,10.0,0,ok,2000,116999,congestion_avoidance,0.9924146649810367,0.3925,2000,791,13399,0,2000,4045,2000,0.066995,722.1291,12521
4,lacam_official,True,40,20,1,congestion_avoidance,0,798,0,0,0,priority,798,26,0,,fov_safety_sweep,4,109,lacam_official,True,40,random_walk,123,0,54.5,astar,4609,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",489.0,14668.970840983093,217.62343243096257,147.1140350877193,1294.8209608300513,145.26065162907267,132.5,ours,lifelong,0,100,50,507.41665266104974,12246.429414395243,20,4718,33dddea8a8a6be503b7afbc3706578ce2f49a82660f6c93f71e32888215b2825,516,1,508.0,1016,5,11,0,10.0,0,ok,2000,115918,congestion_avoidance,0.9864029666254636,0.399,2000,809,15689,0,2000,1016,2000,0.078445,444.8061,15173
4,lacam_official,True,40,20,1,congestion_avoidance,0,819,0,0,0,priority,819,25,0,,fov_safety_sweep,4,112,lacam_official,True,40,random_walk,118,0,56.0,astar,5749,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",464.0,13956.519208964892,285.86319001135416,144.1807081807082,2387.271966559638,143.25152625152626,135.0,ours,lifelong,0,100,50,503.3938904001843,12799.724461988078,20,5861,4771c81883a9eba4477f5aeb6325c9e605060f71e3dd6ab14a1bbea7355017e2,518,1,529.0,1058,4,21,0,10.0,0,ok,2000,117323,congestion_avoidance,0.977326968973747,0.4095,2000,838,16868,0,2000,1058,2000,0.08434,581.3276,16350
4,lacam_official,True,40,20,1,congestion_avoidance,0,778,0,0,0,priority,778,25,0,,fov_safety_sweep,4,108,lacam_official,True,40,random_walk,159,0,54.0,astar,4799,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",490.0,12769.88601195626,232.59662265196675,136.2210796915167,1267.8664263048968,134.95501285347044,124.0,ours,lifelong,0,100,50,624.5664974849205,12218.380601971874,20,4907,1846a206f884ab1c2c6e7797730582a19449efdf550e35a9a8fa15066773f6e5,505,1,675.5,1351,6,11,0,10.0,0,ok,2000,104995,congestion_avoidance,0.9798488664987406,0.389,2000,794,14635,0,2000,1351,2000,0.073175,474.7936,14130
3,lacam_official,True,40,20,2,congestion_avoidance,0,831,0,0,0,priority,831,8,0,,fov_safety_sweep,3,114,lacam_official,True,40,random_walk,266,0,57.0,astar,10256,True,1929,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",597.0,15152.35903498251,452.15715023799567,154.79663056558363,5419.57007250095,153.94344163658243,146.0,ours,lifelong,0,100,50,508.49162367521785,13454.96558282175,20,10370,6c35da1a79e8bfa7975924dc1c22007cf4fe876fd2c3a238bc1d82c58307da83,615,2,1592.0,3184,7,47,0,10.0,2,ok,2000,127927,congestion_avoidance,0.9940191387559809,0.4155,2000,836,12344,0,2000,3184,2000,0.06172,913.4138,11729
4,lacam_official,True,40,20,1,congestion_avoidance,0,782,0,0,0,priority,782,34,0,,fov_safety_sweep,4,107,lacam_official,True,40,random_walk,130,0,53.5,astar,4911,True,1996,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",510.0,14854.5848201029,244.12717449397314,145.99360613810742,1817.0798817610316,145.35549872122763,137.0,ours,lifelong,0,100,50,484.52646631631046,12578.686984034719,20,5018,215060b17746f7d5cbf9e72efc074e05289367ce25311ba2f107c1eee4a3398d,959,1,575.0,1150,9,15,0,10.0,0,ok,2000,113668,congestion_avoidance,0.9750623441396509,0.391,2000,802,18018,0,2000,1150,2000,0.09009,497.1932,17059
4,lacam_official,True,40,20,2,congestion_avoidance,0,771,0,0,0,priority,771,30,0,,fov_safety_sweep,4,118,lacam_official,True,40,random_walk,233,0,59.0,astar,5454,True,1992,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",712.0,14283.855866990052,224.5484470812953,149.6562905317769,1343.9175917074415,149.1011673151751,132.0,ours,lifelong,0,100,50,493.46347497776134,13119.96956653893,20,5572,c801a4ede367f8f61bf10ac5c8c9683c3a5425fff291b734b6adc7688d433e09,546,2,1348.5,2697,1,12,0,10.0,0,ok,2000,114957,congestion_avoidance,0.9834183673469388,0.3855,2000,784,16207,0,2000,2697,2000,0.081035,458.6052,15661
4,lacam_official,True,40,20,1,congestion_avoidance,0,829,0,0,0,priority,829,23,0,,fov_safety_sweep,4,108,lacam_official,True,40,random_walk,110,0,54.0,astar,4974,True,1976,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",689.0,14716.62145992741,261.419568459678,141.80579010856454,2245.8706061664057,141.10012062726176,128.0,ours,lifelong,0,100,50,526.7876126163173,12964.388824882917,20,5082,6c0b94778dd0d2bfbe713023273d40804c7e5aadd8e99075c74eeb24b5188772,403,1,561.0,1122,7,19,0,10.0,0,ok,2000,116972,congestion_avoidance,0.9916267942583732,0.4145,2000,836,14850,0,2000,1122,2000,0.07425,531.8451,14447
4,lacam_official,True,40,20,2,congestion_avoidance,0,783,0,0,0,priority,783,33,0,,fov_safety_sweep,4,118,lacam_official,True,40,random_walk,298,0,59.0,astar,5742,True,1982,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",575.0,13979.917530086823,217.84118508239044,148.6168582375479,1099.502071527117,147.5874840357599,135.0,ours,lifelong,0,100,50,540.4682909487746,12374.610647856023,20,5860,2d4b903d3e25bb94205120a796bd1c4ca0bce9ff0006352ba56191606d8ce40a,1063,2,1713.5,3427,2,10,0,10.0,0,ok,2000,115561,congestion_avoidance,0.9714640198511166,0.3915,2000,806,18863,0,2000,3427,2000,0.094315,444.8085,17800
4,lacam_official,True,40,20,1,congestion_avoidance,0,780,0,0,0,priority,780,30,0,,fov_safety_sweep,4,103,lacam_official,True,40,random_walk,120,0,51.5,astar,5473,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",633.0,14673.533719033003,361.5725063594291,143.5025641025641,3854.4897301364417,142.18076923076924,125.0,ours,lifelong,0,100,50,566.1387278465553,13538.581616792362,20,5576,03652517ecc996865774a5df5c4aacbae4b1d8cda0a28256f90e57708c4d441f,1535,1,523.0,1046,3,31,0,10.0,0,ok,2000,110901,congestion_avoidance,0.9811320754716981,0.39,2000,795,18067,0,2000,1046,2000,0.090335,732.235,16532
4,lacam_official,True,40,20,1,congestion_avoidance,0,782,0,0,0,priority,782,29,0,,fov_safety_sweep,4,105,lacam_official,True,40,random_walk,176,0,52.5,astar,5256,True,1988,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",465.0,13796.773456968367,294.56777022825554,142.23529411764707,2771.1151251990705,140.5473145780051,130.0,ours,lifelong,0,100,50,540.5549270159099,12866.828576778062,20,5361,3b6e481cd74f96d06db8dc9aac682bbaaa5c39a1effe8a2a9fe03354fac16ff0,562,1,651.5,1303,8,23,0,10.0,0,ok,2000,109908,congestion_avoidance,0.988621997471555,0.391,2000,791,15520,0,2000,1303,2000,0.0776,598.0364,14958
4,lacam_official,True,40,20,2,congestion_avoidance,0,798,0,0,0,priority,798,20,0,,fov_safety_sweep,4,119,lacam_official,True,40,random_walk,267,0,59.5,astar,5939,True,1988,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",571.0,13614.31919306051,221.04167426127242,151.65413533834587,1176.050146365687,149.28320802005013,145.0,ours,lifelong,0,100,50,504.7316273674369,12082.47956425184,20,6058,2887919e11200c39a884d9a2fe0c0ba830093db8fd37b5ded27812caebb31b6f,775,2,1462.5,2925,5,11,0,10.0,0,ok,2000,119128,congestion_avoidance,0.9864029666254636,0.399,2000,809,14603,0,2000,2925,2000,0.073015,451.4385,13828
4,lacam_official,True,40,20,2,congestion_avoidance,0,773,0,0,0,priority,773,26,0,,fov_safety_sweep,4,113,lacam_official,True,40,random_walk,330,0,56.5,astar,5279,True,1984,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",545.0,13793.110169004649,212.79008674022043,143.53298835705044,1020.4272202650843,142.3195342820181,131.0,ours,lifelong,0,100,50,545.0440973159856,12279.348162189126,20,5392,280fab19a87a20e19dd6421db7eebe338d12defa5235b3ab554ff4f26c7538b9,981,2,1902.0,3804,6,9,0,10.0,0,ok,2000,110013,congestion_avoidance,0.9735516372795969,0.3865,2000,794,16769,0,2000,3804,2000,0.083845,434.7318,15788
4,lacam_official,True,40,20,2,congestion_avoidance,0,793,0,0,0,priority,793,21,0,,fov_safety_sweep,4,116,lacam_official,True,40,random_walk,302,0,58.0,astar,6938,True,1983,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",728.0,13729.269194998778,323.0341881333152,149.02269861286254,3002.918393778663,147.99747793190417,139.0,ours,lifelong,0,100,50,504.059785901336,13309.52954525128,20,7054,dead3a627e7ae27814f01cca78c6f74cce9aa7998fee7dd0d4b2b3b5d00e632b,1220,2,1718.5,3437,0,27,0,10.0,0,ok,2000,117362,congestion_avoidance,0.9850931677018634,0.3965,2000,805,13626,0,2000,3437,2000,0.06813,654.8772,12406
4,lacam_official,True,40,20,2,congestion_avoidance,0,827,0,0,0,priority,827,19,0,,fov_safety_sweep,4,108,lacam_official,True,40,random_walk,314,0,54.0,astar,6232,True,1995,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",546.0,14699.12933697924,289.0994674664107,144.5912938331318,2638.323194323608,143.53929866989117,131.0,ours,lifelong,0,100,50,495.2230543771293,13112.069770670496,20,6340,5b96bba2771fe7ee1694de17a6479e087fba3f3caaff8affce65f02a5f2254e0,956,2,1859.5,3719,4,22,0,10.0,0,ok,2000,118707,congestion_avoidance,0.986873508353222,0.4135,2000,838,13612,0,2000,3719,2000,0.06806,587.0612,12656
4,lacam_official,True,40,20,2,congestion_avoidance,0,776,0,0,0,priority,776,20,0,,fov_safety_sweep,4,115,lacam_official,True,40,random_walk,265,0,57.5,astar,7376,True,1972,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",431.0,13762.608070974238,328.8022465851391,153.31701030927834,3084.776394534856,151.43298969072166,143.0,ours,lifelong,0,100,50,515.9986384504009,13023.483570513781,20,7491,57990c6f961f47e4ff8cfe4800484067ae22d6ce172ca46b4b5ac97a570782cd,1049,2,1756.0,3512,8,28,0,10.0,0,ok,2000,117512,congestion_avoidance,0.9810366624525917,0.388,2000,791,14333,0,2000,3512,2000,0.071665,666.9601,13284
4,lacam_official,True,40,20,2,congestion_avoidance,0,826,0,0,0,priority,826,17,0,,fov_safety_sweep,4,117,lacam_official,True,40,random_walk,272,0,58.5,astar,8556,True,1954,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",655.0,13863.564459956251,360.2658658695873,153.91041162227603,3710.1522078528665,152.9007263922518,144.0,ours,lifelong,0,100,50,479.7296114265919,12971.619415632447,20,8673,f3506a7e0dfa79434258527a0b3a6d721ddd19e8734aa7c0b26e576ee9d87ca7,1236,2,1579.5,3159,7,35,0,10.0,0,ok,2000,126296,congestion_avoidance,0.9880382775119617,0.413,2000,836,14349,0,2000,3159,2000,0.071745,729.6429,13113
4,lacam_official,True,40,20,3,congestion_avoidance,0,768,0,0,0,priority,768,17,0,,fov_safety_sweep,4,135,lacam_official,True,40,random_walk,481,0,67.5,astar,9893,True,1991,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",644.0,14090.316327055916,270.63595380913466,156.24348958333334,1638.3322532176626,155.59765625,138.0,ours,lifelong,0,100,50,553.4942676255014,12770.484045799822,20,10028,9011e649f7f466043745f7b6683e42b19661009b85a2b7a60c2c580601f42e7d,1637,3,3192.5,6385,1,17,0,10.0,0,ok,2000,119499,congestion_avoidance,0.9795918367346939,0.384,2000,784,13180,0,2000,6385,2000,0.0659,550.6848,11543
4,lacam_official,True,40,20,3,congestion_avoidance,0,784,0,0,0,priority,784,24,0,,fov_safety_sweep,4,132,lacam_official,True,40,random_walk,560,0,66.0,astar,9869,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",544.0,13694.101233966649,268.8913758120034,153.12244897959184,1708.9748790798087,151.82270408163265,143.0,ours,lifelong,0,100,50,522.1490542637184,12373.389266751468,20,10001,d2790efeb731e76b489849806035ec4fae1dae26e7659c34e3befc73f52fbcb4,1431,3,3798.0,7596,2,18,0,10.0,0,ok,2000,119029,congestion_avoidance,0.9727047146401985,0.392,2000,806,15845,0,2000,7596,2000,0.079225,546.8223,14414
4,lacam_official,True,40,20,2,congestion_avoidance,0,782,0,0,0,priority,782,21,0,,fov_safety_sweep,4,118,lacam_official,True,40,random_walk,280,0,59.0,astar,6835,True,1988,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",571.0,14470.1635009842,305.21559399581747,151.50255754475702,2694.2360286642324,150.83759590792837,140.5,ours,lifelong,0,100,50,497.48102175071824,12810.707969625944,20,6953,45992cde686396afa9a651675720b4f3b927d1a584de54b6571debf829b5968e,1312,2,1654.5,3309,9,25,0,10.0,0,ok,2000,117955,congestion_avoidance,0.9750623441396509,0.391,2000,802,16309,0,2000,3309,2000,0.081545,619.2592,14997
4,lacam_official,True,40,20,3,congestion_avoidance,0,801,0,0,0,priority,801,13,0,,fov_safety_sweep,4,150,lacam_official,True,40,random_walk,409,0,75.0,astar,11263,True,1980,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",630.0,13364.668216905557,271.2614273240906,166.76404494382024,1886.8488484077777,163.66541822721598,154.0,ours,lifelong,0,100,50,409.1338996251578,12329.558849043675,20,11413,6e8a545ec2abc1ed313b4da601e293a3ca0a9c159951e43a786c0c6da4405517,1436,3,3083.0,6166,5,23,0,10.0,0,ok,2000,131096,congestion_avoidance,0.9901112484548825,0.4005,2000,809,13795,0,2000,6166,2000,0.068975,551.4636,12359
4,lacam_official,True,40,20,2,congestion_avoidance,0,782,0,0,0,priority,782,15,0,,fov_safety_sweep,4,108,lacam_official,True,40,random_walk,293,0,54.0,astar,8044,True,1985,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",562.0,14385.011213948019,456.100843262393,149.63554987212277,5435.930641740992,147.83503836317135,138.0,ours,lifelong,0,100,50,553.1514820875598,13561.870052025188,20,8152,c1c2bdc46bfd9162161485628feec81560d1a8b73b220b2ee921061a4fbcb121,2128,2,1838.0,3676,3,46,0,10.0,0,ok,2000,115607,congestion_avoidance,0.9836477987421384,0.391,2000,795,13479,0,2000,3676,2000,0.067395,921.0578,11351
4,lacam_official,True,40,20,3,congestion_avoidance,0,777,0,0,0,priority,777,23,0,,fov_safety_sweep,4,125,lacam_official,True,40,random_walk,473,0,62.5,astar,10570,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",662.0,12936.84822099749,307.2001302569406,156.71428571428572,2273.933781019412,154.53153153153153,143.0,ours,lifelong,0,100,50,552.0066341385245,12518.773368792608,20,10695,b55207cfbbf53237d5e7a5d1cc343092a5f0e88ceeadd71826f8eec588fd7521,1605,3,3226.0,6452,6,23,0,10.0,0,ok,2000,120071,congestion_avoidance,0.9785894206549118,0.3885,2000,794,15518,0,2000,6452,2000,0.07759,623.7566,13913
4,lacam_official,True,40,20,3,congestion_avoidance,0,799,0,0,0,priority,799,18,0,,fov_safety_sweep,4,131,lacam_official,True,40,random_walk,469,0,65.5,astar,10776,True,1993,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",532.0,13969.329986954108,360.88731852249475,157.2415519399249,2982.5509545794966,156.10888610763453,147.0,ours,lifelong,0,100,50,554.283527698135,12878.203043481335,20,10907,89c757fcfe214557aa7eac28fd49b3f9947debc7d82d456c537b2d097fec3ca4,1620,3,3276.0,6552,0,31,0,10.0,0,ok,2000,124731,congestion_avoidance,0.9925465838509316,0.3995,2000,805,12640,0,2000,6552,2000,0.0632,731.243,11020
4,lacam_official,True,40,20,3,congestion_avoidance,0,819,0,0,0,priority,819,14,0,,fov_safety_sweep,4,146,lacam_official,True,40,random_walk,458,0,73.0,astar,11216,True,1967,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",477.0,14229.177656001411,346.17940636043204,156.58485958485957,2519.230552280022,155.36507936507937,144.0,ours,lifelong,0,100,50,491.2112722638994,12863.7205909763,20,11362,cebae57bf49526c520eea10c9b8c1192adbafed093adc245847ecd5e9462fdd1,1835,3,3191.0,6382,4,29,0,10.0,0,ok,2000,127244,congestion_avoidance,0.977326968973747,0.4095,2000,838,12903,0,2000,6382,2000,0.064515,701.6433,11068
5,lacam_official,True,40,20,1,congestion_avoidance,0,771,0,0,0,priority,771,23,0,,fov_safety_sweep,5,109,lacam_official,True,40,random_walk,132,0,54.5,astar,4540,True,1981,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",629.0,14135.102221975103,230.53443353698822,141.60440985732814,1574.5746220190745,140.98054474708172,129.0,ours,lifelong,0,100,50,574.4602664315607,13176.424720371142,20,4649,6d0215ff417035cb24b5782d461c593994c84b578832e308a01c838b10fa60ee,334,1,524.5,1049,1,13,0,10.0,0,ok,2000,108696,congestion_avoidance,0.9834183673469388,0.3855,2000,784,15657,0,2000,1049,2000,0.078285,470.0916,15323
4,lacam_official,True,40,20,3,congestion_avoidance,0,775,0,0,0,priority,775,15,0,,fov_safety_sweep,4,130,lacam_official,True,40,random_walk,494,0,65.0,astar,10943,True,1970,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",656.0,14221.565534942783,376.5079124433105,156.72774193548386,3314.675001588722,154.57032258064515,144.0,ours,lifelong,0,100,50,541.8566247448323,13277.091862342786,20,11073,81c20f20632e27ffd30ae17a0217aea70111a34f20caf88832b54343f92f2400,2216,3,3280.5,6561,3,34,0,10.0,0,ok,2000,119792,congestion_avoidance,0.9748427672955975,0.3875,2000,795,13070,0,2000,6561,2000,0.06535,762.0004,10854
4,lacam_official,True,40,20,3,congestion_avoidance,0,789,0,0,0,priority,789,19,0,,fov_safety_sweep,4,137,lacam_official,True,40,random_walk,464,0,68.5,astar,11758,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",583.0,14570.646379026584,343.6928081337828,164.67553865652724,2836.089340942728,162.92902408111533,151.0,ours,lifelong,0,100,50,532.3520755395293,12865.178989921696,20,11895,d2bcbe6209202eaa2aa1c4fd00f80a7116723fb55aea5006b78b6af4eba07551,1938,3,3150.5,6301,9,31,0,10.0,0,ok,2000,128551,congestion_avoidance,0.983790523690773,0.3945,2000,802,13954,0,2000,6301,2000,0.06977,696.2323,12016
5,lacam_official,True,40,20,1,congestion_avoidance,0,795,0,0,0,priority,795,28,0,,fov_safety_sweep,5,106,lacam_official,True,40,random_walk,135,0,53.0,astar,5711,True,1994,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",621.0,14888.55450693518,347.2857569081825,140.68176100628932,3749.9032629442945,140.14213836477987,128.0,ours,lifelong,0,100,50,573.3520779176615,13195.044602325652,20,5817,bfb634fc5320a0ef105a3274ee5bb096814a1b2a316209cc70f6b666872a338e,593,1,579.5,1159,0,31,0,10.0,0,ok,2000,111413,congestion_avoidance,0.9875776397515528,0.3975,2000,805,15034,0,2000,1159,2000,0.07517,703.267,14441
4,lacam_official,True,40,20,3,congestion_avoidance,0,775,0,0,0,priority,775,15,0,,fov_safety_sweep,4,128,lacam_official,True,40,random_walk,499,0,64.0,astar,11079,True,1987,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",599.0,14335.050506982952,369.5217633534339,157.26193548387096,3459.2174035051357,155.29548387096773,145.0,ours,lifelong,0,100,50,508.5195597901474,12937.01562488568,20,11207,4c72b0e7393bef8bd19b19669ae2491faf58d2d81e8ff3add2ad08a841ac44e8,1652,3,3547.0,7094,8,35,0,10.0,0,ok,2000,120354,congestion_avoidance,0.9797724399494311,0.3875,2000,791,13390,0,2000,7094,2000,0.06695,747.6545,11738
4,lacam_official,True,40,20,3,congestion_avoidance,0,825,0,0,0,priority,825,10,0,,fov_safety_sweep,4,141,lacam_official,True,40,random_walk,319,0,70.5,astar,12505,True,1972,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",698.0,14469.906943966635,402.6066812418285,162.68363636363637,3644.5963462742034,161.4751515151515,149.0,ours,lifelong,0,100,50,467.70288563566277,12914.519715006463,20,12646,3db76dfb8c4710705e00af8d0d883df3d42bac389d6a7fa96b6195b57c7d73ba,1405,3,2243.5,4487,7,41,0,10.0,0,ok,2000,133217,congestion_avoidance,0.9868421052631579,0.4125,2000,836,13671,0,2000,4487,2000,0.068355,814.1351,12266
