solver,map,num_agents,num_humans,seed,replan_idx,status,solver_wall_ms,end_to_end_wall_ms,plan_makespan,plan_first_agent_distinct_cells,error_msg,source_config
lns2,random-64-64-10,60,20,2,2,error,17.755799999999997,58.239537,21,1,paths file not produced | rc=255 stderr=Find a target conflict where agent 46 (of length 7) traverses agent 45 (of length 6)'s target location 3212 at timestep 7,conflict_aware_v2_5_4
lns2,random-64-64-10,80,20,0,0,complete,3.45192,62.758352,21,21,,conflict_aware_v2_5_4
lns2,random-64-64-10,80,20,0,1,complete,3.88392,64.42662,21,21,,conflict_aware_v2_5_4
lns2,random-64-64-10,80,20,0,2,complete,5.2710099999999995,50.128531,21,21,,conflict_aware_v2_5_4
lacam3,warehouse-10-20-10-2-1,100,40,0,0,error,10034.0,10079.370672,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam3,warehouse-10-20-10-2-1,100,40,0,1,error,10028.0,10083.134242,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam3,warehouse-10-20-10-2-1,100,40,0,2,complete,10019.0,10059.941487,21,21,,conflict_aware_v2_5_4
lacam_official,warehouse-10-20-10-2-1,200,40,0,0,error,10822.0,10884.870305,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,warehouse-10-20-10-2-1,200,40,0,1,error,11224.0,11357.921375,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,warehouse-10-20-10-2-1,200,40,0,2,error,10896.0,10972.470303,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lns2,random-64-64-10,80,20,1,0,error,14.0594,70.321525,21,1,paths file not produced | rc=255 stderr=Find a target conflict where agent 31 (of length 22) traverses agent 38 (of length 21)'s target location 1095 at timestep 22,conflict_aware_v2_5_4
lns2,random-64-64-10,80,20,1,1,error,33.423899999999996,92.132429,21,1,paths file not produced | rc=255 stderr=Find a target conflict where agent 31 (of length 21) traverses agent 38 (of length 20)'s target location 1095 at timestep 21,conflict_aware_v2_5_4
lns2,random-64-64-10,80,20,1,2,error,28.7776,93.977682,21,1,paths file not produced | rc=255 stderr=Find a target conflict where agent 31 (of length 20) traverses agent 38 (of length 19)'s target location 1095 at timestep 20,conflict_aware_v2_5_4
lacam3,warehouse-10-20-10-2-1,100,40,2,0,complete,10020.0,10064.215137,21,21,,conflict_aware_v2_5_4
lacam3,warehouse-10-20-10-2-1,100,40,2,1,error,10023.0,10059.724618,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam3,warehouse-10-20-10-2-1,100,40,2,2,error,10013.0,10059.42205,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam3,warehouse-10-20-10-2-1,100,40,1,0,complete,10015.0,10054.163095,21,21,,conflict_aware_v2_5_4
lacam3,warehouse-10-20-10-2-1,100,40,1,1,complete,10015.0,10060.907751,21,21,,conflict_aware_v2_5_4
lacam3,warehouse-10-20-10-2-1,100,40,1,2,complete,10014.0,10061.723355,21,21,,conflict_aware_v2_5_4
lns2,random-64-64-10,80,20,2,0,error,18.979,77.929756,21,1,paths file not produced | rc=255 stderr=Find a target conflict where agent 46 (of length 6) traverses agent 77 (of length 5)'s target location 3212 at timestep 6,conflict_aware_v2_5_4
lns2,random-64-64-10,80,20,2,1,error,13.9505,63.380158,21,1,paths file not produced | rc=255 stderr=Find a target conflict where agent 46 (of length 5) traverses agent 77 (of length 4)'s target location 3212 at timestep 5,conflict_aware_v2_5_4
lns2,random-64-64-10,80,20,2,2,error,22.6601,86.230598,21,1,paths file not produced | rc=255 stderr=Find a target conflict where agent 46 (of length 4) traverses agent 77 (of length 3)'s target location 3212 at timestep 4,conflict_aware_v2_5_4
lacam_official,warehouse-10-20-10-2-2,200,60,2,0,error,10769.0,10816.592338,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,warehouse-10-20-10-2-2,200,60,2,1,error,10750.0,10810.371508,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,warehouse-10-20-10-2-2,200,60,2,2,error,10681.0,10739.06092,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lns2,warehouse-10-20-10-2-1,50,40,1,0,complete,3.0261799999999996,49.550196,21,21,,conflict_aware_v2_5_4
lns2,warehouse-10-20-10-2-1,50,40,1,1,complete,3.05764,50.395745,21,21,,conflict_aware_v2_5_4
