applied_fov_radius,applied_global_solver,applied_hard_safety,applied_horizon,applied_replan_every,applied_safety_radius,applied_task_allocator,assignments_broken,assignments_kept,collisions_agent_agent,collisions_agent_exogenous,collisions_agent_human,communication_mode,completed_tasks,deadlock_count,delay_events,error_msg,experiment,fov_radius,global_no_progress_steps,global_replans,global_solver,hard_safety,horizon,human_model,human_passive_wait_steps,immediate_assignments,intervention_rate,lambda_conflict,local_planner,local_replans,log_violations_timeline,makespan,map_path,map_to_human_model,max_flowtime,max_global_no_progress_streak,max_planning_time_ms,max_rounds,mean_assignment_path_overlap,mean_decision_time_ms,mean_flowtime,mean_planning_time_ms,mean_service_time,median_flowtime,method,mode,n_multiagent_allocation_rounds,near_misses,num_agents,num_humans,p95_decision_time_ms,p95_planning_time_ms,replan_every,replans,run_id,safe_wait_steps,safety_radius,safety_violation_rate,safety_violations,seed,solver_errors,solver_partial_returns,solver_timeout_s,solver_timeouts,status,steps,sum_assignment_path_overlap,sum_of_costs,task_allocator,task_completion,throughput,throughput_timeline_len,total_released_tasks,total_wait_steps,violations_agent_attributable,violations_agent_timeline_len,violations_exogenous_attributable,violations_exogenous_timeline_len,wait_fraction,wall_clock_s,yield_wait_steps
4,lacam_official,True,40,20,1,congestion_avoidance,0,1582,0,0,0,priority,1582,12,0,,soft_safety_ablation,4,0,125,lacam_official,True,40,random_walk,409,0,62.5,0.5,astar,23745,True,1995,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",544.0,0,12035.76688398607,5,0.07503410641200546,793.430598877836,169.18204804045513,5947.178995169699,166.5865992414665,154.0,ours,lifelong,274,0,200,100,1013.8644987135193,11433.807608578354,20,23870,8de48f7b6a68d0f76c3805d24370ee25e2cb0b12167eb0fb797c8297a69348a0,2677,1,1662.5,3325,1,67,0,10.0,0,ok,2000,165.0,263540,congestion_avoidance,0.9735384615384616,0.791,2000,1625,44155,0,2000,3325,2000,0.1103875,1605.0902,41478
4,lacam_official,True,40,20,1,congestion_avoidance,0,1636,0,0,0,priority,1636,10,0,,soft_safety_ablation,4,0,119,lacam_official,True,40,random_walk,394,0,59.5,0.5,astar,27911,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",605.0,0,11724.777100142092,5,0.10970654627539503,759.6451892394107,187.0458435207824,7189.9064130231955,184.11919315403424,176.0,ours,lifelong,287,0,200,100,998.6037128255701,11352.892847405747,20,28030,68c3e418b6bc11b7b9a0c67a9a672c5e2db1d121675d8d29b683e30568a0e9e5,3669,1,1599.5,3199,4,78,0,10.0,0,ok,2000,243.0,301219,congestion_avoidance,0.9849488260084287,0.818,2000,1661,49654,0,2000,3199,2000,0.124135,1536.0255,45985
4,lacam_official,True,40,20,1,congestion_avoidance,0,1596,0,0,0,priority,1596,16,0,,soft_safety_ablation,4,0,121,lacam_official,True,40,random_walk,366,0,60.5,0.5,astar,27971,True,1995,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",692.0,0,11741.496140835807,5,0.14154250657318143,794.0563991348026,184.07769423558898,7174.416542032056,180.61779448621553,169.0,ours,lifelong,293,0,200,100,1028.0437349458223,11397.626476129517,20,28092,387ef8859129db147ae5513030044488ec8e78ab11766b30c2b641473ec51af5,4130,1,1589.0,3178,3,79,0,10.0,0,ok,2000,323.0,288266,congestion_avoidance,0.9755501222493888,0.798,2000,1636,48997,0,2000,3178,2000,0.1224925,1605.2345,44867
4,lacam_official,True,40,20,1,congestion_avoidance,0,1600,0,0,0,priority,1600,7,0,,soft_safety_ablation,4,0,113,lacam_official,True,40,random_walk,421,0,56.5,0.5,astar,25676,True,1986,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",819.0,0,11905.746622942388,5,0.06701030927835051,822.3406701390631,171.483125,7815.650876131387,169.960625,162.0,ours,lifelong,311,0,200,100,1030.7588872383349,11324.686237610877,20,25789,23c50e4e944fa6b02bc9ca6561b563d12565373f1140e31817c4e43de1fd54f5,3446,1,1751.0,3502,2,80,0,10.0,0,ok,2000,143.0,271937,congestion_avoidance,0.9834050399508297,0.8,2000,1627,43165,0,2000,3502,2000,0.1079125,1661.8192,39719
4,lacam_official,True,40,20,1,congestion_avoidance,0,1575,0,0,0,priority,1575,6,0,,soft_safety_ablation,4,0,126,lacam_official,True,40,random_walk,366,0,63.0,0.5,astar,27883,True,1994,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",551.0,0,11798.834526911378,5,0.07482394366197183,802.481871808297,179.7847619047619,6931.601667348,177.8825396825397,171.0,ours,lifelong,268,0,200,100,1028.2213555299672,11503.785188135225,20,28009,7cc79ef03a257207a1c0251c0f05d5667a1dd2a94daca945a456aad3b366266e,3903,1,1585.5,3171,5,79,0,10.0,0,ok,2000,170.0,280165,congestion_avoidance,0.974025974025974,0.7875,2000,1617,41259,0,2000,3171,2000,0.1031475,1621.4983,37356
4,lacam_official,True,40,20,1,congestion_avoidance,0,1610,0,0,0,priority,1610,17,0,,soft_safety_ablation,4,0,128,lacam_official,True,40,random_walk,375,0,64.0,0.5,astar,25081,True,1991,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",626.0,0,12331.650339998305,5,0.12346888780009799,777.0639848817373,165.82298136645963,5915.107110316967,165.49875776397516,155.0,ours,lifelong,337,0,200,100,1020.3333200421184,11490.515539166518,20,25209,cb67989dda3c8bea99777bfea6fbd6b67fbb2a52394f9588d50db43987873ee5,3278,1,1721.5,3443,6,68,0,10.0,0,ok,2000,252.0,266453,congestion_avoidance,0.9739866908650938,0.805,2000,1653,40935,0,2000,3443,2000,0.1023375,1571.6215,37657
4,lacam_official,True,40,20,1,congestion_avoidance,0,1593,0,0,0,priority,1593,11,0,,soft_safety_ablation,4,0,103,lacam_official,True,40,random_walk,366,0,51.5,0.5,astar,28165,True,1997,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",726.0,0,12471.31208400242,5,0.0748502994011976,790.5795261025196,194.03327055869428,9513.223151592718,191.3910860012555,180.0,ours,lifelong,265,0,200,100,998.5306901740842,11491.031790780835,20,28268,1429b0bfad7cbee737eb6da993dda533eabd8ee0cef3e6165f81f3d42a73b284,3883,1,1504.5,3009,7,89,0,10.0,0,ok,2000,175.0,304886,congestion_avoidance,0.9773006134969325,0.7965,2000,1630,57407,0,2000,3009,2000,0.1435175,1598.0603,53524
4,lacam_official,True,40,20,1,congestion_avoidance,0,1522,0,0,0,priority,1522,21,0,,soft_safety_ablation,4,0,103,lacam_official,True,40,random_walk,447,0,51.5,0.5,astar,23280,True,1985,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",664.0,0,11919.184248894453,5,0.11549165120593692,797.6442227652296,172.56438896189223,7800.46592768987,171.07490144546648,159.0,ours,lifelong,269,0,200,100,1184.856596367899,11414.75033108145,20,23383,2daa3680f8d644625ae095abf646272f7f4e0b03b379595ddb48ecd52e93c776,2703,1,1947.5,3895,8,73,0,10.0,0,ok,2000,249.0,260376,congestion_avoidance,0.9800386349001932,0.761,2000,1553,46063,0,2000,3895,2000,0.1151575,1612.9196,43360
4,lacam_official,True,40,20,1,congestion_avoidance,0,1557,0,0,0,priority,1557,14,0,,soft_safety_ablation,4,0,118,lacam_official,True,40,random_walk,371,0,59.0,0.5,astar,26698,True,1994,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",633.0,0,15135.911309858784,5,0.08231707317073171,823.9849079851992,186.50481695568402,7720.7903840077915,181.67565831727683,171.0,ours,lifelong,246,0,200,100,971.7064307653341,12126.296815916423,20,26816,fa6e7c6484c8eb60874beaebd600ade37fca1929159f810569fdc90e304743d3,4482,1,1606.5,3213,9,80,0,10.0,1,ok,2000,189.0,282869,congestion_avoidance,0.9854430379746836,0.7785,2000,1580,48891,0,2000,3213,2000,0.1222275,1665.022,44409
4,lacam_official,True,40,20,1,congestion_avoidance,0,1939,0,0,0,priority,1939,1,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,249,0,50.0,0.5,astar,44061,True,1996,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1006.0,0,12092.25627896376,5,0.0753444737613603,799.5644196728244,251.51676121712222,10675.287272019777,234.8009283135637,229.0,ours,lifelong,84,0,250,100,513.1106160813937,11194.586152839474,20,44161,4c6ec9e7914372e1bd67db515b43a923fc0a5aef6d932a280594a70169ba17dc,5401,1,1217.5,2435,0,99,0,10.0,0,ok,2000,257.0,455279,congestion_avoidance,0.9641969169567379,0.9695,2000,2011,109609,0,2000,2435,2000,0.219218,1620.2766,104208
4,lacam_official,True,40,20,1,congestion_avoidance,0,1986,0,0,0,priority,1986,3,0,,soft_safety_ablation,4,0,101,lacam_official,True,40,random_walk,242,0,50.5,0.5,astar,45043,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",975.0,0,11444.582529831678,5,0.08838709677419355,823.5401520377491,237.57502517623362,10330.869582504734,226.43001007049347,216.5,ours,lifelong,178,0,250,100,671.6358092846331,11093.59265700914,20,45144,8ab22ada3ce8a89dee8928e0f5d4c10d1cd0306c1267270e74496ff5fd083264,5454,1,1279.0,2558,3,97,0,10.0,0,ok,2000,274.0,449690,congestion_avoidance,0.9725759059745348,0.993,2000,2042,100460,0,2000,2558,2000,0.20092,1668.1531,95006
4,lacam_official,True,40,20,1,congestion_avoidance,0,1993,0,0,0,priority,1993,1,0,,soft_safety_ablation,4,0,103,lacam_official,True,40,random_walk,291,0,51.5,0.5,astar,43618,True,1995,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",803.0,0,11493.624279974028,5,0.09116809116809117,802.4017099958146,232.9417962870045,10012.048892891577,223.8866031108881,219.0,ours,lifelong,180,0,250,100,671.2892969022505,11060.851806146093,20,43721,e85352014191d7a15eb7293b5434932704e0e2dd25588097044f8fd1e12d51b3,4261,1,1234.5,2469,4,96,0,10.0,0,ok,2000,288.0,446206,congestion_avoidance,0.9641993226898887,0.9965,2000,2067,96802,0,2000,2469,2000,0.193604,1625.7472,92541
4,lacam_official,True,40,20,1,congestion_avoidance,0,1968,0,0,0,priority,1968,7,0,,soft_safety_ablation,4,0,113,lacam_official,True,40,random_walk,592,0,56.5,0.5,astar,32052,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",704.0,0,11425.121787004173,5,0.09006211180124224,993.2143478454091,177.96544715447155,8062.482370582896,175.4354674796748,164.0,ours,lifelong,391,0,250,100,1223.2109904522074,11081.937280064449,20,32165,fe7d2caedf86013556ceb1fec774315dffdb2ebbc2069e5330c4aa3c4380675d,4986,1,2302.5,4605,1,84,0,10.0,0,ok,2000,203.0,345257,congestion_avoidance,0.9791044776119403,0.984,2000,2010,64671,0,2000,4605,2000,0.129342,2008.277,59685
4,lacam_official,True,40,20,1,congestion_avoidance,0,2015,0,0,0,priority,2015,5,0,,soft_safety_ablation,4,0,109,lacam_official,True,40,random_walk,443,0,54.5,0.5,astar,36468,True,1993,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",642.0,0,11788.072472903877,5,0.10891089108910891,973.7316367453896,189.32704714640198,9042.160294838934,185.1712158808933,175.0,ours,lifelong,422,0,250,100,1176.0552091174757,11191.60128775984,20,36577,0971f1ed768be82f658cd8f52fd38358f348240901b00fda1d4839d9b280e451,5991,1,1762.0,3524,2,91,0,10.0,0,ok,2000,253.0,373120,congestion_avoidance,0.9748427672955975,1.0075,2000,2067,72752,0,2000,3524,2000,0.145504,1969.2853,66761
4,lacam_official,True,40,20,1,congestion_avoidance,0,1929,0,0,0,priority,1929,1,0,,soft_safety_ablation,4,0,106,lacam_official,True,40,random_walk,279,0,53.0,0.5,astar,43960,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",938.0,0,11171.516243135557,5,0.10149461244351755,813.7784262233181,239.75997926386728,9608.01418664874,228.27527216174184,226.0,ours,lifelong,228,0,250,100,641.6060651885333,10992.880567151587,20,44066,20f0d13b2eb0509c2d5804653493c5c3c5b77aaa44dae5930928c9fa74781dd6,5170,1,1221.0,2442,5,95,0,10.0,0,ok,2000,292.0,440343,congestion_avoidance,0.9521224086870681,0.9645,2000,2026,102757,0,2000,2442,2000,0.205514,1649.4417,97587
4,lacam_official,True,40,20,1,congestion_avoidance,0,1968,0,0,0,priority,1968,0,0,,soft_safety_ablation,4,0,102,lacam_official,True,40,random_walk,210,0,51.0,0.5,astar,46074,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",833.0,0,11514.108126051724,5,0.06260251503553854,800.655054051429,251.1336382113821,10434.690387668454,232.54319105691056,234.0,ours,lifelong,48,0,250,100,608.6975776823235,11045.169947645627,20,46176,b27e194bf6d9e3323fcc9889dbf7f9e646dd1b9c9fc5cd970e8d08cf6738eeb2,4791,1,1098.5,2197,7,99,0,10.0,0,ok,2000,229.0,457645,congestion_avoidance,0.9456991830850553,0.984,2000,2081,111225,0,2000,2197,2000,0.22245,1623.0165,106434
4,lacam_official,True,40,20,1,congestion_avoidance,0,1912,0,0,0,priority,1912,0,0,,soft_safety_ablation,4,0,107,lacam_official,True,40,random_walk,253,0,53.5,0.5,astar,43977,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",905.0,0,11482.37260687165,5,0.07426035502958579,770.5161716481671,251.7520920502092,9561.382716545557,238.92730125523013,236.5,ours,lifelong,95,0,250,100,436.63090127520246,11067.36630992964,20,44084,d2a6e131f87ff297f33643864407287b815a37ae85b8be00313f1030d0011eb6,4639,1,1161.0,2322,9,95,0,10.0,0,ok,2000,251.0,456829,congestion_avoidance,0.9579158316633266,0.956,2000,1996,107483,0,2000,2322,2000,0.214966,1561.9429,102844
4,lacam_official,True,40,20,1,congestion_avoidance,0,1997,0,0,0,priority,1997,30,0,,soft_safety_ablation,4,0,116,lacam_official,True,40,random_walk,432,0,58.0,0.5,astar,37197,True,1995,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",643.0,0,11323.05233599618,5,0.09781659388646288,871.490040380857,193.24236354531797,7816.996816776548,190.98848272408614,180.0,ours,lifelong,394,0,250,100,927.4737268802708,11043.965110438876,20,37313,003f78b3d305b56876a723cd0b097b94bbe4ebfa0856f45930bd19070b03b7d4,4942,1,1888.0,3776,6,84,0,10.0,0,ok,2000,224.0,381404,congestion_avoidance,0.9661344944363812,0.9985,2000,2067,81528,0,2000,3776,2000,0.163056,1764.4167,76586
4,lacam_official,True,40,20,1,congestion_avoidance,0,2280,0,0,0,priority,2280,0,0,,soft_safety_ablation,4,0,101,lacam_official,True,40,random_walk,301,0,50.5,0.5,astar,52680,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",963.0,0,11416.44113091752,5,0.06903876792352628,858.3847131788498,253.47894736842105,10403.959312017472,234.55043859649123,233.0,ours,lifelong,109,0,300,100,607.8643018263386,11088.098030071706,20,52781,175f64ce50a45128b4a42f2829a3146de5e50825c87db526769e6e7fda1632b0,6350,1,1370.5,2741,1,98,0,10.0,0,ok,2000,260.0,534775,congestion_avoidance,0.9238249594813615,1.14,2000,2468,151035,0,2000,2741,2000,0.251725,1742.3067,144685
4,lacam_official,True,40,20,1,congestion_avoidance,0,2216,0,0,0,priority,2216,0,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,337,0,50.0,0.5,astar,53910,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",957.0,0,11180.449720937759,5,0.1993753253513795,872.1930361292325,269.85559566787003,10718.637234482449,244.31498194945848,248.5,ours,lifelong,64,0,300,100,1241.266535687702,11005.160119116772,20,54010,b6dff3be184972f882af49f5658451910085457095715ac20b52d5a7cf9860f6,6747,1,1506.5,3013,0,100,0,10.0,0,ok,2000,766.0,541402,congestion_avoidance,0.929140461215933,1.108,2000,2385,152035,0,2000,3013,2000,0.2533916666666667,1769.5279,145288
4,lacam_official,True,40,20,1,congestion_avoidance,0,1931,0,0,0,priority,1931,4,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,339,0,50.0,0.5,astar,38744,True,1996,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",724.0,0,15113.412938080728,5,0.09392486011191047,937.2776408405043,212.7167270844122,10933.694973809179,209.96996374935267,197.0,ours,lifelong,306,0,250,100,1762.5731658069533,12316.4804378408,20,38844,deda93c90105b73744f3f6ee6cd06981bc7c44924a4c6ef25f80f7d721479e1d,5350,1,1640.0,3280,8,99,0,10.0,1,ok,2000,235.0,405452,congestion_avoidance,0.9887352790578597,0.9655,2000,1953,81972,0,2000,3280,2000,0.163944,1896.1206,76622
4,lacam_official,True,40,20,1,congestion_avoidance,0,2324,0,0,0,priority,2324,0,0,,soft_safety_ablation,4,0,102,lacam_official,True,40,random_walk,344,0,51.0,0.5,astar,53817,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1149.0,0,11439.871271839365,5,0.04757281553398058,882.6200654369313,272.7340791738382,10455.324704852412,237.5671256454389,241.0,ours,lifelong,1,0,300,100,1209.5630380552952,10989.187650871463,20,53919,083ae913fc19a0e7beef1acead23684545775c0a8115d1ef2d8ff0bf120f680a,6631,1,1548.5,3097,2,100,0,10.0,0,ok,2000,196.0,552106,congestion_avoidance,0.957166392092257,1.162,2000,2428,147161,0,2000,3097,2000,0.24526833333333334,1791.7214,140530
4,lacam_official,True,40,20,1,congestion_avoidance,0,2265,0,0,0,priority,2265,1,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,311,0,50.0,0.5,astar,53715,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",950.0,0,11361.896940041333,5,0.05811965811965812,869.2699055145495,266.46578366445914,10693.39191713836,241.24282560706402,248.0,ours,lifelong,1,0,300,100,1243.7349634007328,11024.434641783591,20,53815,d7cacd5ed7bf0dcb8ce9123a305aa906bac4cdc2089f2bc6f875deae7d5a7ce5,7168,1,1451.5,2903,3,100,0,10.0,0,ok,2000,238.0,546415,congestion_avoidance,0.9433569346105789,1.1325,2000,2401,153853,0,2000,2903,2000,0.25642166666666666,1763.8307,146685
4,lacam_official,True,40,20,1,congestion_avoidance,0,2243,0,0,0,priority,2243,0,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,306,0,50.0,0.5,astar,52905,True,1996,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",957.0,0,11586.810724111274,5,0.08670520231213873,877.0773190448526,256.7079803834151,10453.03236296866,242.23227819884085,236.0,ours,lifelong,26,0,300,100,578.647237550466,11296.448574075475,20,53005,a835a799c2f6dfa947b7771dd06a5ce065bfc225119037ba57eb769b55d72eff,6662,1,1443.5,2887,4,97,0,10.0,0,ok,2000,345.0,543327,congestion_avoidance,0.9416456759026028,1.1215,2000,2382,146747,0,2000,2887,2000,0.24457833333333334,1780.5685,140085
4,lacam_official,True,40,20,1,congestion_avoidance,0,2252,0,0,0,priority,2252,2,0,,soft_safety_ablation,4,0,104,lacam_official,True,40,random_walk,348,0,52.0,0.5,astar,54588,True,1997,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1343.0,0,11229.90808216855,5,0.0687116564417178,875.1056851019384,271.9738010657194,10293.782188109337,243.6443161634103,239.0,ours,lifelong,1,0,300,100,1273.726979770672,11046.512308821548,20,54692,43967719127408051181cc17db591c1881f33583e7915c297d39713f64b486b6,7515,1,1622.5,3245,5,100,0,10.0,0,ok,2000,280.0,548687,congestion_avoidance,0.9442348008385745,1.126,2000,2385,150738,0,2000,3245,2000,0.25123,1775.2305,143223
4,lacam_official,True,40,20,1,congestion_avoidance,0,2305,0,0,0,priority,2305,3,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,346,0,50.0,0.5,astar,53131,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1043.0,0,11494.124768069014,5,0.08390077821011672,874.0357367869001,260.66681127982645,10691.656162061263,236.89284164859004,236.0,ours,lifelong,4,0,300,100,1258.9305457421297,11089.072535128798,20,53231,278ea76844b60a8c48fb0900ec5580d73d9cab6061d2b000d233ba128d9c01a7,7529,1,1585.5,3171,6,100,0,10.0,0,ok,2000,345.0,546038,congestion_avoidance,0.9481694775812423,1.1525,2000,2431,150224,0,2000,3171,2000,0.25037333333333334,1773.3467,142695
4,lacam_official,True,40,20,1,congestion_avoidance,0,2202,0,0,0,priority,2202,0,0,,soft_safety_ablation,4,0,102,lacam_official,True,40,random_walk,291,0,51.0,0.5,astar,52403,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1127.0,0,11527.842846000567,5,0.05025773195876289,863.6915928630624,271.2234332425068,10416.669324099761,248.877838328792,247.0,ours,lifelong,36,0,300,100,631.4022687845852,11215.987492387649,20,52505,d7b0376041157d7b49c0995d41b10dac5c1b4f8abc2820baa975816b91d4c769,6254,1,1319.0,2638,7,99,0,10.0,0,ok,2000,195.0,548029,congestion_avoidance,0.9487289961223611,1.101,2000,2321,147269,0,2000,2638,2000,0.24544833333333332,1753.6592,141015
4,lacam_official,True,40,20,1,congestion_avoidance,0,2325,0,0,0,priority,2325,0,0,,soft_safety_ablation,4,0,104,lacam_official,True,40,random_walk,261,0,52.0,0.5,astar,52742,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",837.0,0,11465.549233136699,5,0.05740556660039761,837.3407493643463,256.15397849462363,9759.713796148739,233.96559139784947,246.0,ours,lifelong,45,0,300,100,518.3074285509063,11083.357617410365,20,52846,1d2533388c801f7932b1f478e29376017295f1c0888f250df189f4468f5c121e,5975,1,1337.5,2675,8,95,0,10.0,0,ok,2000,231.0,543970,congestion_avoidance,0.9348612786489746,1.1625,2000,2487,145252,0,2000,2675,2000,0.24208666666666667,1700.9547,139277
4,lacam_official,True,40,20,1,congestion_avoidance,0,2218,0,0,0,priority,2218,0,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,303,0,50.0,0.5,astar,53958,True,1997,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1050.0,0,11378.759020008147,5,0.051321138211382115,873.2532680968288,271.10504959422906,10728.510801107623,246.06357078449054,254.0,ours,lifelong,33,0,300,100,1207.6694471058133,11108.507273695432,20,54058,7646d970cd3f05dc854c323a6a1337fbccfa88964e39882322740f72b7ab80cd,6767,1,1465.0,2930,9,100,0,10.0,0,ok,2000,202.0,545769,congestion_avoidance,0.9354702657106706,1.109,2000,2371,149345,0,2000,2930,2000,0.24890833333333334,1771.2812,142578
4,lacam_official,True,40,20,1,congestion_avoidance,0,2514,0,0,0,priority,2514,0,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,281,0,50.0,0.5,astar,59802,True,1997,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1139.0,0,11216.395896859467,5,0.1915327145121123,973.2011619540863,307.4236276849642,10688.601975955535,250.16587112171837,276.5,ours,lifelong,1,0,350,100,1368.4000113857528,11067.87744333269,20,59902,751a649c7be3041316e352abd85478af675aeb3424a67bde7acd4f28daa3d846,9730,1,1504.0,3008,0,100,0,10.0,0,ok,2000,846.0,628917,congestion_avoidance,0.8981779206859593,1.257,2000,2799,201004,0,2000,3008,2000,0.2871485714285714,1977.0544,191274
4,lacam_official,True,40,20,1,congestion_avoidance,0,2570,0,0,0,priority,2570,0,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,357,0,50.0,0.5,astar,62257,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1265.0,0,11253.843741025776,5,0.06463878326996197,966.6878964693751,306.1988326848249,10770.20553811919,247.55486381322956,275.0,ours,lifelong,2,0,350,100,1276.511330378205,11028.281279280782,20,62357,f51640ac58e44cebb6194b188e544cc7b79a39b9d68e658af9e88172c5e0c6f0,9118,1,1666.0,3332,1,100,0,10.0,0,ok,2000,289.0,636216,congestion_avoidance,0.9039746746394653,1.285,2000,2843,193853,0,2000,3332,2000,0.27693285714285715,1963.6523,184735
