applied_fov_radius,applied_global_solver,applied_hard_safety,applied_horizon,applied_replan_every,applied_safety_radius,applied_task_allocator,assignments_broken,assignments_kept,collisions_agent_agent,collisions_agent_exogenous,collisions_agent_human,communication_mode,completed_tasks,deadlock_count,delay_events,error_msg,experiment,fov_radius,global_no_progress_steps,global_replans,global_solver,hard_safety,horizon,human_model,human_passive_wait_steps,immediate_assignments,intervention_rate,local_planner,local_replans,makespan,map_path,map_to_human_model,max_flowtime,max_global_no_progress_streak,max_planning_time_ms,mean_assignment_path_overlap,mean_decision_time_ms,mean_flowtime,mean_planning_time_ms,mean_service_time,median_flowtime,method,mode,n_multiagent_allocation_rounds,near_misses,num_agents,num_humans,p95_decision_time_ms,p95_planning_time_ms,replan_every,replans,run_id,safe_wait_steps,safety_radius,safety_violation_rate,safety_violations,seed,solver_errors,solver_partial_returns,solver_timeout_s,solver_timeouts,status,steps,sum_assignment_path_overlap,sum_of_costs,task_allocator,task_completion,throughput,throughput_timeline_len,total_released_tasks,total_wait_steps,violations_agent_attributable,violations_agent_timeline_len,violations_exogenous_attributable,violations_exogenous_timeline_len,wait_fraction,wall_clock_s,yield_wait_steps
4,lacam_official,True,20,10,1,congestion_avoidance,0,0,0,0,0,priority,0,70,0,,baseline_comparison,4,1990,200,lacam_official,True,20,random_walk,167,0,100.0,astar,0,0,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,1990,14019.484093878418,0.0205,1250.1294433854055,0.0,12429.687226971146,0.0,0.0,lacam_blind,lifelong,1,8,70,20,12471.973437420093,13429.99620520277,10,200,2e4ac9304cd4b44bd66cc9a4bc7c07aaabd24d35920bf156a3de375c86eb8127,0,1,1059.5,2119,9,199,0,10.0,0,ok,2000,41.0,0,congestion_avoidance,0.0,0.0,2000,1026,0,8,0,2111,0,0.0,2500.9013,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,0,0,0,0,priority,0,80,0,,baseline_comparison,4,1999,200,lacam_official,True,20,random_walk,196,0,100.0,astar,0,0,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,1999,13711.479711113498,0.0405,1240.9845197063405,0.0,12323.549474818865,0.0,0.0,lacam_blind,lifelong,1,0,80,20,12289.97556484537,13137.288921978325,10,200,1207a0d43dffe62ef10e06cef5aa5cda654fb259f123287deb7f5c81f99ea4df,0,1,1315.0,2630,1,200,0,10.0,0,ok,2000,81.0,0,congestion_avoidance,0.0,0.0,2000,1214,0,0,0,2630,0,0.0,2482.6222,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,0,0,0,0,priority,0,80,0,,baseline_comparison,4,1999,200,lacam_official,True,20,random_walk,179,0,100.0,astar,0,0,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,1999,13685.56385114789,0.0185,1231.046028140583,0.0,12227.499027706217,0.0,0.0,lacam_blind,lifelong,1,0,80,20,12245.817361958325,12827.689769712742,10,200,438847ea14aa07a164832ab33249040501fd765ee1c0295ce1f2caf7a7fd1b81,0,1,1145.5,2291,2,200,0,10.0,0,ok,2000,37.0,0,congestion_avoidance,0.0,0.0,2000,1213,0,0,0,2291,0,0.0,2462.6948,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,0,0,0,0,priority,0,80,0,,baseline_comparison,4,1990,200,lacam_official,True,20,random_walk,177,0,100.0,astar,0,0,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,1990,13342.267125146464,0.0215,1215.305930454284,0.0,12066.676243395777,0.0,0.0,lacam_blind,lifelong,1,0,80,20,12087.234676198568,12853.871820122004,10,200,201f400ff3b9e873753e9ce13502525b463f3e0b24582c791fb04b1ef179b168,0,1,1164.0,2328,3,199,0,10.0,0,ok,2000,43.0,0,congestion_avoidance,0.0,0.0,2000,1216,0,0,0,2328,0,0.0,2431.3446,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,0,0,0,0,priority,0,80,0,,baseline_comparison,4,1999,200,lacam_official,True,20,random_walk,201,0,100.0,astar,0,0,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,1999,13436.372260097414,0.015,1230.6520795362303,0.0,12221.12910991651,0.0,0.0,lacam_blind,lifelong,1,0,80,20,12216.750827408396,12984.95750434231,10,200,830607483cf3ca9df40fcba69b11351f6819c35388d6a06e8afe5dc32af22cf3,0,1,1230.0,2460,4,200,0,10.0,0,ok,2000,30.0,0,congestion_avoidance,0.0,0.0,2000,1260,0,0,0,2460,0,0.0,2462.0564,0
4,pibt2,True,20,1,1,congestion_avoidance,0,138,0,0,0,priority,138,1,0,,baseline_comparison,4,112,2000,lacam_official,True,20,random_walk,39,0,1000.0,astar,0,1887,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",146.0,112,14.980894979089499,0.000499001996007984,7.614052687073126,66.26086956521739,5.023371272254735,65.89855072463769,62.5,pibt2_fr,lifelong,3,291,10,20,18.621030170470476,5.967954988591373,10,2000,9c3473082c86cbc4ed3b950172b8cd3dce1eea6476dee534842bca110d76e67e,0,1,288.5,577,0,0,0,10.0,0,ok,2000,1.0,9094,congestion_avoidance,0.9928057553956835,0.069,2000,139,0,296,0,281,0,0.0,15.3308,0
4,pibt2,True,20,1,1,congestion_avoidance,0,133,0,0,0,priority,133,0,0,,baseline_comparison,4,0,2000,lacam_official,True,20,random_walk,37,0,1000.0,astar,0,1864,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",131.0,0,14.7016909904778,0.0,7.360194268985651,68.98496240601504,4.749774917028844,68.66917293233082,66.0,pibt2_fr,lifelong,3,315,10,20,18.87918099528177,5.73620826471597,10,2000,538537d929da94354d51bb68130a988d14c6cde20f2166f93034fca44363f850,0,1,296.0,592,1,0,0,10.0,0,ok,2000,0.0,9133,congestion_avoidance,1.0,0.0665,2000,133,0,321,0,271,0,0.0,14.8069,0
4,pibt2,True,20,1,1,congestion_avoidance,0,167,0,0,0,priority,167,0,0,,baseline_comparison,4,1,2000,lacam_official,True,20,random_walk,25,0,1000.0,astar,0,1888,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",162.0,1,15.31319716013968,0.0004982561036372695,7.607726172078401,68.34131736526946,4.949563793721609,68.17964071856288,63.0,pibt2_fr,lifelong,7,312,10,20,20.10550552513448,6.011873483657836,10,2000,203c8f27b5d4ee1f09c39757133f1a50db10df71c0f4ed824ac8d0accb78043a,0,1,263.0,526,2,0,0,10.0,0,ok,2000,1.0,11386,congestion_avoidance,1.0,0.0835,2000,167,0,315,0,211,0,0.0,15.3309,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,0,0,0,0,priority,0,80,0,,baseline_comparison,4,1999,200,lacam_official,True,20,random_walk,187,0,100.0,astar,0,0,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,1999,13408.568951999769,0.03,1222.5344408778474,0.0,12142.496350473957,0.0,0.0,lacam_blind,lifelong,1,0,80,20,12140.240596258081,12994.496371340936,10,200,ecacd22f5704a128ee6ef33d6646af075ba3d7e50a470fdc2221dcb2fb5e405f,0,1,1114.0,2228,5,200,0,10.0,0,ok,2000,60.0,0,congestion_avoidance,0.0,0.0,2000,1210,0,0,0,2228,0,0.0,2445.7318,0
4,pibt2,True,20,1,1,congestion_avoidance,0,140,0,0,0,priority,140,0,0,,baseline_comparison,4,0,2000,lacam_official,True,20,random_walk,27,0,1000.0,astar,0,1871,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",167.0,0,16.25260803848505,0.0,7.035798535333015,64.85,4.470225593657233,64.41428571428571,61.0,pibt2_fr,lifelong,2,227,10,20,19.604106852784742,5.839739984367043,10,2000,b7c0f55022016ba1189d91a7b237e0c91a5ec1bcd138c45f7368fc10aac77350,0,1,206.0,412,3,0,0,10.0,0,ok,2000,0.0,9018,congestion_avoidance,1.0,0.07,2000,140,0,231,0,181,0,0.0,14.1606,0
4,pibt2,True,20,1,1,congestion_avoidance,0,144,0,0,0,priority,144,1,0,,baseline_comparison,4,0,2000,lacam_official,True,20,random_walk,26,0,1000.0,astar,0,1871,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",271.0,0,16.103693982586265,0.0024925224327018943,6.760277216089889,74.33333333333333,4.43111361830961,74.0625,69.0,pibt2_fr,lifelong,3,283,10,20,14.405753614846613,5.782278731931,10,2000,c9d117d4ec72fde6d7fc29f10de291559be55496ad85800d8f4afc997430a001,0,1,230.0,460,4,0,20,10.0,0,ok,2000,5.0,10665,congestion_avoidance,1.0,0.072,2000,144,0,285,0,175,0,0.0,13.6318,0
4,pibt2,True,20,1,1,congestion_avoidance,0,150,0,0,0,priority,150,0,0,,baseline_comparison,4,2,2000,lacam_official,True,20,random_walk,41,0,1000.0,astar,0,1915,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",158.0,2,15.236506005749106,0.0,7.03890601429157,71.93333333333334,4.573634429485537,70.14,68.0,pibt2_fr,lifelong,5,353,10,20,16.660158813465383,5.866259627509862,10,2000,c10495af62bf306024f843e4a730297fa5596ecc986d1c3af841e2631e69e13a,0,1,275.0,550,5,0,0,10.0,0,ok,2000,0.0,10521,congestion_avoidance,1.0,0.075,2000,150,0,359,0,191,0,0.0,14.1677,0
4,pibt2,True,20,1,1,congestion_avoidance,0,151,0,0,0,priority,151,1,0,,baseline_comparison,4,97,2000,lacam_official,True,20,random_walk,28,0,1000.0,astar,0,1904,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",157.0,95,13.582279905676842,0.0009955201592832255,7.324441842734814,66.55629139072848,4.774469768395647,66.23841059602648,64.0,pibt2_fr,lifelong,5,242,10,20,18.275316827930496,5.920167779549956,10,2000,20437e1a2a7b1d07847324c56df9e389344c378b75267ed6d64528f28a8f77ff,0,1,212.0,424,6,0,46,10.0,0,ok,2000,2.0,10002,congestion_avoidance,0.993421052631579,0.0755,2000,152,0,246,0,178,0,0.0,14.7388,0
4,pibt2,True,20,1,1,congestion_avoidance,0,147,0,0,0,priority,147,0,0,,baseline_comparison,4,6,2000,lacam_official,True,20,random_walk,43,0,1000.0,astar,0,1883,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",184.0,3,15.297578182071447,0.0014992503748125937,7.067529259133153,69.2312925170068,4.558941775234416,69.15646258503402,62.0,pibt2_fr,lifelong,7,230,10,20,17.860772006679316,5.648795305751264,10,2000,02f396f2de4dee7d575da8970a8dcde47f668591fa49599791f2cde8f52dfa3c,0,1,242.5,485,7,0,0,10.0,0,ok,2000,3.0,10166,congestion_avoidance,1.0,0.0735,2000,147,0,232,0,253,0,0.0,14.2445,0
4,pibt2,True,20,1,1,congestion_avoidance,0,158,0,0,0,priority,158,0,0,,baseline_comparison,4,1,2000,lacam_official,True,20,random_walk,27,0,1000.0,astar,0,1858,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",158.0,1,15.57812700048089,0.0,6.930252444581129,69.79746835443038,4.516073994222097,68.82911392405063,66.0,pibt2_fr,lifelong,6,302,10,20,15.661314455792294,5.863059579860419,10,2000,507281273596be2156c7ccae454a82c6ab014db712b04b62a57b14f1a022eb29,0,1,234.0,468,8,0,0,10.0,0,ok,2000,0.0,10875,congestion_avoidance,1.0,0.079,2000,158,0,303,0,165,0,0.0,13.9714,0
4,pibt2,True,20,1,1,congestion_avoidance,0,146,0,0,0,priority,146,0,0,,baseline_comparison,4,1,2000,lacam_official,True,20,random_walk,31,0,1000.0,astar,0,1850,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",190.0,1,14.922859845682979,0.0004987531172069825,6.662821696721949,67.34931506849315,4.185553015675396,66.56164383561644,65.0,pibt2_fr,lifelong,3,307,10,20,16.47000949596986,5.630919884424657,10,2000,88995f82737b6cacd5ad42279eb9bc7a1bebf7b632bdc21ecf7013c3c83929e9,0,1,250.0,500,9,0,0,10.0,0,ok,2000,1.0,9718,congestion_avoidance,1.0,0.073,2000,146,0,314,0,186,0,0.0,13.4135,0
4,pibt2,True,20,1,1,congestion_avoidance,0,290,0,0,0,priority,290,2,0,,baseline_comparison,4,108,2000,lacam_official,True,20,random_walk,40,0,1000.0,astar,0,1891,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",168.0,108,14.469170942902565,0.009471585244267198,11.736786856781691,61.110344827586204,5.399385666241869,60.9551724137931,58.5,pibt2_fr,lifelong,20,418,20,20,44.25786567153408,6.816787808202207,10,2000,69645bdeba333215dd71ed89a7a3a2860b5b5001a5dd6f8486e39d69be583ed8,0,1,402.0,804,0,0,2,10.0,0,ok,2000,19.0,17677,congestion_avoidance,0.9965635738831615,0.145,2000,291,0,421,0,383,0,0.0,23.6257,0
4,pibt2,True,20,1,1,congestion_avoidance,0,297,0,0,0,priority,297,2,0,,baseline_comparison,4,0,2000,lacam_official,True,20,random_walk,40,0,1000.0,astar,0,1843,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",317.0,0,14.76225582882762,0.0009930486593843098,11.57407027471345,64.12457912457913,5.223456991720013,63.535353535353536,62.0,pibt2_fr,lifelong,15,433,20,20,44.836581335403025,7.37928026355803,10,2000,0dd1102167fde9d3847c3d9e9879b7ae4eb9e4baeab64c56b093e31c1bcdc0f4,0,1,406.0,812,1,0,60,10.0,0,ok,2000,2.0,18870,congestion_avoidance,1.0,0.1485,2000,297,0,434,0,378,0,0.0,23.3371,0
4,pibt2,True,20,1,1,congestion_avoidance,0,317,0,0,0,priority,317,1,0,,baseline_comparison,4,119,2000,lacam_official,True,20,random_walk,59,0,1000.0,astar,0,1880,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",204.0,119,15.848377952352166,0.0004952947003467063,11.972290944075212,61.06940063091483,5.559141282225028,60.66561514195583,59.0,pibt2_fr,lifelong,21,461,20,20,44.66668531531468,7.004556874744594,10,2000,4b461af099a326e9af32a5fc39d751cfc13fd97fb916840f91b4c57f217fe91a,0,1,420.0,840,2,0,13,10.0,0,ok,2000,1.0,19231,congestion_avoidance,0.9968553459119497,0.1585,2000,318,0,463,0,377,0,0.0,24.1029,0
4,pibt2,True,20,1,1,congestion_avoidance,0,281,0,0,0,priority,281,3,0,,baseline_comparison,4,119,2000,lacam_official,True,20,random_walk,46,0,1000.0,astar,0,1880,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",236.0,119,16.11357508227229,0.000998003992015968,11.592262435820885,59.11743772241993,5.245194422430359,58.89679715302491,56.0,pibt2_fr,lifelong,22,486,20,20,45.91033973265439,6.496822054032236,10,2000,942890424512b8a602f8b74149529bba318e5f16c05db3a5f5c4a69cf11416bf,0,1,459.0,918,3,0,4,10.0,0,ok,2000,2.0,16550,congestion_avoidance,0.9964539007092199,0.1405,2000,282,0,500,0,418,0,0.0,23.3706,0
4,pibt2,True,20,1,1,congestion_avoidance,0,312,0,0,0,priority,312,1,0,,baseline_comparison,4,0,2000,lacam_official,True,20,random_walk,52,0,1000.0,astar,0,1889,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",230.0,0,14.987103873863816,0.009970089730807577,11.658980299136601,67.25320512820512,5.509741824120283,66.97115384615384,64.0,pibt2_fr,lifelong,26,518,20,20,41.78640607278793,7.167696859687567,10,2000,be58e0ad23749c8714476c64e15856c1ea6ac8bba380b6da9c8df7400b2a868d,0,1,436.5,873,4,0,44,10.0,0,ok,2000,20.0,20895,congestion_avoidance,1.0,0.156,2000,312,0,520,0,353,0,0.0,23.4867,0
4,pibt2,True,20,1,1,congestion_avoidance,0,302,0,0,0,priority,302,4,0,,baseline_comparison,4,124,2000,lacam_official,True,20,random_walk,1969,0,1000.0,astar,0,1876,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",270.0,123,42.36378218047321,0.013426156141223273,11.855613497784361,65.13245033112582,6.135284258518368,64.75165562913908,63.0,pibt2_fr,lifelong,24,484,20,20,40.05362697644159,8.938406524248421,10,2000,43459cca7d2dc328e41dfd3edc669a8906da517ff7f288d5db7aea9a5dd97d9c,0,1,1357.0,2714,5,0,406,10.0,0,ok,2000,27.0,19555,congestion_avoidance,0.9901639344262295,0.151,2000,305,0,490,0,2224,0,0.0,23.8673,0
4,pibt2,True,20,1,1,congestion_avoidance,0,308,0,0,0,priority,308,1,0,,baseline_comparison,4,0,2000,lacam_official,True,20,random_walk,55,0,1000.0,astar,0,1882,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",277.0,0,9.06892097555101,0.00398406374501992,11.752903977758251,64.12987012987013,5.39645487931557,63.84090909090909,62.0,pibt2_fr,lifelong,21,535,20,20,44.95907011441886,7.033556420356035,10,2000,0c4a12c175cf5d51abee93f1bd09ef11a0cab20f4db9a807d021d366ce9e12f2,0,1,461.5,923,6,0,88,10.0,0,ok,2000,8.0,19663,congestion_avoidance,1.0,0.154,2000,308,0,548,0,375,0,0.0,23.6593,0
4,pibt2,True,20,1,1,congestion_avoidance,0,276,0,0,0,priority,276,2,0,,baseline_comparison,4,106,2000,lacam_official,True,20,random_walk,74,0,1000.0,astar,0,1893,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",171.0,106,15.836989041417837,0.0004977600796416127,11.758097331505269,59.82608695652174,5.4060709327459335,59.32971014492754,55.0,pibt2_fr,lifelong,23,441,20,20,47.24707178538665,6.98037085821852,10,2000,5419b35a44f73f385fbcfca5cc1c2256f640569a09c1587637c89c7f167139f9,0,1,491.5,983,7,0,77,10.0,0,ok,2000,1.0,16375,congestion_avoidance,0.9963898916967509,0.138,2000,277,0,445,0,538,0,0.0,23.6662,0
4,pibt2,True,20,1,1,congestion_avoidance,0,291,0,0,0,priority,291,4,0,,baseline_comparison,4,128,2000,lacam_official,True,20,random_walk,64,0,1000.0,astar,0,1871,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",317.0,128,15.767917037010193,0.001998001998001998,12.131562736001797,62.044673539518904,5.578118882724084,62.017182130584196,58.0,pibt2_fr,lifelong,20,469,20,20,45.809592271689326,6.928954820614308,10,2000,1abfcd021c803f0af434ea6bb513727e678058c07f7441ddee0b5fb12ddc6e07,0,1,458.0,916,8,0,10,10.0,0,ok,2000,4.0,18047,congestion_avoidance,0.9931740614334471,0.1455,2000,293,0,473,0,443,0,0.0,24.4527,0
4,pibt2,True,20,1,1,congestion_avoidance,0,318,0,0,0,priority,318,0,0,,baseline_comparison,4,0,2000,lacam_official,True,20,random_walk,67,0,1000.0,astar,0,1891,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",153.0,0,16.8421589769423,0.0014925373134328358,11.989658681559376,60.84276729559748,5.289480214705691,60.55345911949686,58.5,pibt2_fr,lifelong,18,608,20,20,45.31185234664007,6.710083468351513,10,2000,f37dfb8d883400b1ba2ccfaedec0086339eb10f3371b99d893bd34df9918ad0d,0,1,525.0,1050,9,0,3,10.0,0,ok,2000,3.0,19256,congestion_avoidance,1.0,0.159,2000,318,0,614,0,436,0,0.0,24.1355,0
4,pibt2,True,20,1,1,congestion_avoidance,0,434,0,0,0,priority,434,4,0,,baseline_comparison,4,115,2000,lacam_official,True,20,random_walk,74,0,1000.0,astar,0,1884,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",500.0,115,16.965207178145647,0.006968641114982578,18.4921866604127,63.0,6.245408761198632,62.62672811059908,57.5,pibt2_fr,lifelong,34,727,30,20,70.2995665720664,7.723519380670041,10,2000,27c87ee6426fcb1fd8d3c0772071a9ea1a0e84d10ab73b19a2debe8969fba077,0,1,690.0,1380,0,0,2,10.0,0,ok,2000,14.0,27180,congestion_avoidance,0.9977011494252873,0.217,2000,435,0,729,0,651,0,0.0,37.2024,0
4,pibt2,True,20,1,1,congestion_avoidance,0,441,0,0,0,priority,441,4,0,,baseline_comparison,4,0,2000,lacam_official,True,20,random_walk,75,0,1000.0,astar,0,1884,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",679.0,0,19.91572487168014,0.002486325211337643,18.031982663902454,63.857142857142854,6.206044528866187,63.471655328798185,58.0,pibt2_fr,lifelong,40,781,30,20,69.26824792753905,8.809051977004856,10,2000,9afbfacbb26977d13514e0e08b8abc0728a50620950dd766684d11efc25a7825,0,1,681.5,1363,1,0,122,10.0,0,ok,2000,5.0,27991,congestion_avoidance,1.0,0.2205,2000,441,0,792,0,571,0,0.0,36.2791,0
4,pibt2,True,20,1,1,congestion_avoidance,0,465,0,0,0,priority,465,6,0,,baseline_comparison,4,0,2000,lacam_official,True,20,random_walk,81,0,1000.0,astar,0,1886,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",372.0,0,49.7872531414032,0.016450648055832504,18.326827109325677,61.049462365591395,6.698745217523538,60.98494623655914,56.0,pibt2_fr,lifelong,37,693,30,20,64.65711919590831,9.440961538348347,10,2000,ab072619891d43951cdc65dac8da13239eaaa6918ddca864e514b2a507c188f0,0,1,648.5,1297,2,0,96,10.0,0,ok,2000,33.0,28358,congestion_avoidance,0.9893617021276596,0.2325,2000,470,0,697,0,600,0,0.0,36.8894,0
4,pibt2,True,20,1,1,congestion_avoidance,0,447,0,0,0,priority,447,4,0,,baseline_comparison,4,98,2000,lacam_official,True,20,random_walk,83,0,1000.0,astar,0,1901,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",306.0,98,20.394803024828434,0.01638530287984111,18.187720006564632,56.29530201342282,6.05540974275209,55.86129753914989,54.0,pibt2_fr,lifelong,45,551,30,20,72.21108842641115,7.760865578893572,10,2000,dbefc1b07df088629b6241f8c41127faeae7d8eb6278f958268b570fd772ce1a,0,1,604.0,1208,3,0,41,10.0,0,ok,2000,33.0,24970,congestion_avoidance,0.9955456570155902,0.2235,2000,449,0,552,0,656,0,0.0,36.5925,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,0,0,0,0,priority,0,80,0,,baseline_comparison,4,1999,200,lacam_official,True,20,random_walk,181,0,100.0,astar,0,0,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,1999,13292.817841051146,0.0355,1208.4386681431206,0.0,11994.337091468042,0.0,0.0,lacam_blind,lifelong,1,0,80,20,11997.775967197958,12774.242507864255,10,200,18cd2f0031d34200b65b8455c7fd48af20384e0e370563945d55e9baff6c6dc8,0,1,1256.5,2513,6,200,0,10.0,0,ok,2000,71.0,0,congestion_avoidance,0.0,0.0,2000,1217,0,0,0,2513,0,0.0,2417.6056,0
4,pibt2,True,20,1,1,congestion_avoidance,0,459,0,0,0,priority,459,5,0,,baseline_comparison,4,132,2000,lacam_official,True,20,random_walk,74,0,1000.0,astar,0,1865,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",233.0,132,11.896011885255575,0.00842835894893406,17.869162913993932,61.66448801742919,6.094298412906937,61.272331154684096,60.0,pibt2_fr,lifelong,39,839,30,20,67.63928611762822,8.473903127014637,10,2000,55e12deb2320ab447d22236511e3b9370aeb5645295fc40ff0fdca3f57b67f75,0,1,772.5,1545,4,0,43,10.0,0,ok,2000,17.0,28124,congestion_avoidance,0.9935064935064936,0.2295,2000,462,0,844,0,701,0,0.0,35.9587,0
4,pibt2,True,20,1,1,congestion_avoidance,0,456,0,0,0,priority,456,10,0,,baseline_comparison,4,126,2000,lacam_official,True,20,random_walk,2530,0,1000.0,astar,0,1873,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",195.0,126,59.57258609123528,0.007905138339920948,17.589851845405065,63.925438596491226,7.766221422236413,63.530701754385966,62.0,pibt2_fr,lifelong,36,754,30,20,58.08531801449134,12.250844005029647,10,2000,bd5e30eb6c1497f9d4f7c3aef2bc5a30328a10477c6bfc34782ae51eb7070280,0,1,1845.0,3690,5,0,963,10.0,0,ok,2000,16.0,28970,congestion_avoidance,0.9827586206896551,0.228,2000,464,0,758,0,2932,0,0.0,35.3999,0
