solver,map,num_agents,num_humans,seed,replan_idx,status,solver_wall_ms,end_to_end_wall_ms,plan_makespan,plan_first_agent_distinct_cells,error_msg,source_config
lacam_official,warehouse-10-20-10-2-2,250,100,1,0,error,10788.0,10993.874587,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,250,100,1,1,error,10643.0,10791.936796,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,250,100,1,2,error,10641.0,10798.099984,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,250,100,2,0,error,10721.0,10891.119271,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,250,100,2,1,error,10761.0,10943.445211,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,250,100,2,2,error,10768.0,10962.20894,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,300,100,0,0,error,10852.0,11238.158011,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,300,100,0,1,error,10779.0,11063.175588,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,300,100,0,2,error,10728.0,10965.50422,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,300,100,1,0,error,10578.0,10753.112846,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,300,100,1,1,error,10628.0,10794.186561,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,300,100,1,2,error,10613.0,10781.11799,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,300,100,2,0,error,10720.0,10988.406904,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,300,100,2,1,error,10904.0,11277.075633,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,300,100,2,2,error,11105.0,11555.186292,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,350,100,0,0,error,10851.0,11276.226194,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,350,100,0,1,error,10837.0,11245.312472,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,350,100,0,2,error,10635.0,10909.15419,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,350,100,1,0,error,10959.0,11502.234852,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,350,100,1,1,error,10797.0,11291.673794,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,350,100,1,2,error,10851.0,11317.628317,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,350,100,2,0,error,10692.0,11093.066863,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,350,100,2,1,error,10761.0,11170.599097,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,350,100,2,2,error,10706.0,11077.857012,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,400,100,0,0,error,10597.0,11001.508192,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,400,100,0,1,error,10582.0,10976.43134,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,400,100,0,2,error,10660.0,11081.835094,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,400,100,1,0,error,10731.0,11214.552729,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,400,100,1,1,error,10759.0,11212.817267,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,400,100,1,2,error,10599.0,10933.972099,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,400,100,2,0,error,10751.0,11260.756346,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,400,100,2,1,error,10684.0,11183.150629,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,400,100,2,2,error,10723.0,11233.985644,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam3,random-64-64-10,10,20,0,0,complete,94.0,108.417563,21,21,,baseline_comparison_v2
lacam3,random-64-64-10,10,20,0,1,complete,110.0,124.390382,21,21,,baseline_comparison_v2
lacam3,random-64-64-10,10,20,0,2,complete,94.0,109.6705,21,21,,baseline_comparison_v2
lacam3,random-64-64-10,10,20,1,0,complete,171.0,183.467403,21,21,,baseline_comparison_v2
lacam3,random-64-64-10,10,20,1,1,complete,154.0,166.11637,21,21,,baseline_comparison_v2
lacam3,random-64-64-10,10,20,1,2,complete,66.0,82.503805,21,21,,baseline_comparison_v2
lacam3,random-64-64-10,10,20,2,0,complete,274.0,289.828643,21,21,,baseline_comparison_v2
lacam3,random-64-64-10,10,20,2,1,complete,323.0,336.382993,21,21,,baseline_comparison_v2
lacam3,random-64-64-10,10,20,2,2,complete,193.0,206.312168,21,21,,baseline_comparison_v2
lacam3,random-64-64-10,20,20,0,0,complete,205.0,224.062822,21,21,,baseline_comparison_v2
lacam3,random-64-64-10,20,20,0,1,complete,204.0,223.024214,21,21,,baseline_comparison_v2
lacam3,random-64-64-10,20,20,0,2,complete,158.0,188.61055,21,21,,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,450,100,0,0,error,10561.0,10992.287777,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,450,100,0,1,error,10549.0,10978.009969,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,450,100,0,2,error,10607.0,11099.990825,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam3,random-64-64-10,20,20,2,0,complete,123.0,137.026007,21,21,,baseline_comparison_v2
lacam3,random-64-64-10,20,20,2,1,complete,90.0,105.789274,21,21,,baseline_comparison_v2
