applied_fov_radius,applied_global_solver,applied_hard_safety,applied_horizon,applied_replan_every,applied_safety_radius,applied_task_allocator,assignments_broken,assignments_kept,auction_epsilon,collisions_agent_agent,collisions_agent_exogenous,collisions_agent_human,communication_mode,completed_tasks,deadlock_count,delay_events,error_msg,experiment,fov_radius,global_no_progress_steps,global_replans,global_solver,hard_safety,horizon,human_model,human_passive_wait_steps,immediate_assignments,intervention_rate,lambda_conflict,local_planner,local_replans,log_violations_timeline,makespan,map_path,map_to_human_model,max_flowtime,max_global_no_progress_streak,max_planning_time_ms,max_rounds,mean_assignment_path_overlap,mean_decision_time_ms,mean_flowtime,mean_planning_time_ms,mean_service_time,median_flowtime,method,mode,n_multiagent_allocation_rounds,near_misses,num_agents,num_humans,p95_decision_time_ms,p95_planning_time_ms,replan_every,replans,run_id,safe_wait_steps,safety_radius,safety_violation_rate,safety_violations,seed,solver_errors,solver_partial_returns,solver_timeout_s,solver_timeouts,status,steps,sum_assignment_path_overlap,sum_of_costs,task_allocator,task_completion,throughput,throughput_timeline_len,total_released_tasks,total_wait_steps,violations_agent_attributable,violations_agent_timeline_len,violations_exogenous_attributable,violations_exogenous_timeline_len,wait_fraction,wall_clock_s,yield_wait_steps
4,lacam_official,True,40,20,2,greedy,0,1038,,0,0,0,priority,1038,0,0,,allocator_comparison_fov4_safe2,4,0,122,lacam_official,True,40,random_walk,169,0,61.0,,astar,26243,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",830.0,0,11043.777207960375,,0.2379855167873601,751.6608691327274,372.04527938342966,8011.197201379949,264.2071290944123,372.0,ours,lifelong,1,0,150,60,395.8494746417272,10996.469477302162,20,26365,feb469f412339e135aac213891a78313161a34e2f8f67e21553f2b4e96e1e673,2415,2,1141.5,2283,9,89,0,10.0,0,ok,2000,723.0,274247,greedy,0.8678929765886287,0.519,2000,1196,42356,0,2000,2283,2000,0.14118666666666665,1527.111,39941
4,lacam_official,True,40,20,2,greedy,0,734,,0,0,0,priority,734,9,0,,allocator_comparison_fov4_safe2,4,35,148,lacam_official,True,40,random_walk,165,0,74.0,,astar,5231,True,1982,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",367.0,17,14937.502737040631,,0.04709965294992563,141.46319520607358,69.61444141689373,1654.3688293510254,69.34741144414168,63.0,ours,lifelong,101,0,50,20,47.28723527514375,14430.16280826996,20,5379,2deaaf83d52f8216b5958fc8f985fdaefe0597c1465993dc7e093d711548a416,923,2,1420.0,2840,3,17,0,10.0,0,ok,2000,95.0,50901,greedy,0.994579945799458,0.367,2000,738,6290,0,2000,2840,2000,0.0629,283.6771,5367
4,lacam_official,True,40,20,2,greedy,0,789,,0,0,0,priority,789,6,0,,allocator_comparison_fov4_safe2,4,53,172,lacam_official,True,40,random_walk,119,0,86.0,,astar,5927,True,1946,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",275.0,53,14734.716249979101,,0.06841844323252355,130.78864328103373,73.22940430925222,1315.6430919859072,72.86565272496831,69.0,ours,lifelong,107,0,50,20,46.71164609026163,13843.75572435674,20,6099,79970cb741c744d1ee433b9d64240af8670bcd4ccab402765d09294a5c13ec86,743,2,1359.5,2719,4,16,0,10.0,0,ok,2000,138.0,57491,greedy,0.9974715549936789,0.3945,2000,791,5818,0,2000,2719,2000,0.05818,262.3444,5075
4,lacam_official,True,40,20,2,greedy,0,762,,0,0,0,priority,762,7,0,,allocator_comparison_fov4_safe2,4,86,162,lacam_official,True,40,random_walk,143,0,81.0,,astar,5185,True,1918,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",330.0,81,14643.213175004348,,0.03890274314214464,70.06591490132269,70.0,684.0478358847768,69.92782152230971,65.0,ours,lifelong,102,0,50,20,39.69983715796843,23.315260093659152,20,5347,fe60e91b2ea45be9f9e707c2d098eb7ef51b976af747c5e392c6367170b20151,537,2,1400.5,2801,7,8,0,10.0,0,ok,2000,78.0,53285,greedy,0.9973821989528796,0.381,2000,764,4791,0,2000,2801,2000,0.04791,140.8881,4254
4,lacam_official,True,40,20,2,greedy,0,760,,0,0,0,priority,760,4,0,,allocator_comparison_fov4_safe2,4,108,164,lacam_official,True,40,random_walk,146,0,82.0,,astar,5787,True,1892,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",360.0,107,15135.094695026055,,0.026719445818901535,115.2015137677663,71.95526315789473,1184.3491786453453,71.72368421052632,68.0,ours,lifelong,113,0,50,20,47.87177485413848,13566.487822600175,20,5951,af866a02f4fe2630bfab40e6a0a3efff172900d497a0abb6702ce93d17f9e7ac,745,2,1247.0,2494,5,13,0,10.0,1,ok,2000,54.0,54510,greedy,0.9973753280839895,0.38,2000,762,4802,0,2000,2494,2000,0.04802,231.1585,4057
4,lacam_official,True,40,20,2,greedy,0,740,,0,0,0,priority,740,8,0,,allocator_comparison_fov4_safe2,4,67,156,lacam_official,True,40,random_walk,116,0,78.0,,astar,5339,True,1952,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",380.0,40,15129.103615996428,,0.10852329038652131,108.29124497016892,70.85405405405406,1185.2464484310565,70.46486486486486,64.0,ours,lifelong,93,0,50,20,41.73467103391886,13790.369393012952,20,5495,14d21d7b12e26cb8797ec74223e62fed4355b7b8a58af649d43b12c46878766b,644,2,1231.5,2463,6,12,0,10.0,1,ok,2000,219.0,52144,greedy,0.9973045822102425,0.37,2000,742,6302,0,2000,2463,2000,0.06302,217.3476,5658
4,lacam_official,True,40,20,2,greedy,0,736,,0,0,0,priority,736,3,0,,allocator_comparison_fov4_safe2,4,107,150,lacam_official,True,40,random_walk,155,0,75.0,,astar,5295,True,1892,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",281.0,107,15135.658968007192,,0.034975369458128076,108.09319391218014,70.77038043478261,1220.793240237981,70.3899456521739,65.0,ours,lifelong,97,0,50,20,41.545287275221185,13383.251753583301,20,5445,4b88edcb40ae7bad0c6b91f787bdab40bcb21124b366f2e10456956d104189e8,630,2,1398.5,2797,8,11,0,10.0,2,ok,2000,71.0,51807,greedy,0.997289972899729,0.368,2000,738,5127,0,2000,2797,2000,0.05127,216.9333,4497
4,lacam_official,True,40,20,2,hungarian,0,390,,0,0,0,priority,390,10,0,,allocator_comparison_fov4_safe2,4,0,130,lacam_official,True,40,random_walk,204,0,65.0,,astar,3123,True,1953,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",530.0,0,14383.76660796348,,0.029280397022332507,57.7212800210109,150.89743589743588,248.55915631454153,150.1102564102564,140.0,ours,lifelong,29,0,50,60,98.43605831265448,40.94163345871493,20,3253,4c5bcf0959ae456b24fa750cf5e7210726369e5df300aedd67e173e41b4369b9,383,2,1107.5,2215,1,2,0,10.0,0,ok,2000,59.0,58543,hungarian,0.9898477157360406,0.195,2000,394,4491,0,2000,2215,2000,0.04491,123.211,4108
4,lacam_official,True,40,20,2,hungarian,0,386,,0,0,0,priority,386,9,0,,allocator_comparison_fov4_safe2,4,0,136,lacam_official,True,40,random_walk,148,0,68.0,,astar,3320,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",463.0,0,14690.323202987202,,0.07272727272727272,72.0314037943026,156.3523316062176,349.0663969286663,152.7642487046632,149.0,ours,lifelong,18,0,50,60,109.20868116663762,51.42668177722953,20,3456,e631a11a80d6a6db06ea304e9de6bfcb740d674c3e83e6ceec5468495214c7ff,600,2,850.0,1700,0,3,0,10.0,0,ok,2000,148.0,58967,hungarian,0.9772151898734177,0.193,2000,395,5004,0,2000,1700,2000,0.05004,151.8993,4404
4,lacam_official,True,40,20,2,greedy,0,1276,,0,0,0,priority,1276,0,0,,allocator_comparison_fov4_safe2,4,0,127,lacam_official,True,40,random_walk,260,0,63.5,,astar,35047,True,1996,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",937.0,0,10938.763218931854,,0.23046398046398045,863.1648869134369,400.65987460815046,7484.485528847995,279.5603448275862,405.0,ours,lifelong,1,0,200,60,549.4437600427772,10811.305807728786,20,35174,a1bb148be64bd95c1931d46f9aa70e047527350655943ea1909fedb1cb356625,3848,2,1696.5,3393,1,88,0,10.0,0,ok,2000,755.0,356719,greedy,0.7852307692307692,0.638,2000,1625,67562,0,2000,3393,2000,0.168905,1759.1237,63714
4,lacam_official,True,40,20,2,greedy,0,1280,,0,0,0,priority,1280,0,0,,allocator_comparison_fov4_safe2,4,0,109,lacam_official,True,40,random_walk,208,0,54.5,,astar,33522,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",909.0,0,11238.911233958788,,0.17164634146341465,878.992787615105,399.0125,9241.323116741682,281.80234375,398.0,ours,lifelong,1,0,200,60,534.155049710534,11122.123201936483,20,33631,6ea152c5782e82a647a2e0ba19df336bca9f73253989a3c4b2a80c5048d2ab8b,3182,2,1413.5,2827,0,93,0,10.0,0,ok,2000,563.0,360707,greedy,0.7828746177370031,0.64,2000,1635,73728,0,2000,2827,2000,0.18432,1790.0891,70546
4,lacam_official,True,40,20,2,hungarian,0,431,,0,0,0,priority,431,1,0,,allocator_comparison_fov4_safe2,4,0,179,lacam_official,True,40,random_walk,110,0,89.5,,astar,4503,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",480.0,0,13655.598528916016,,0.13209393346379647,82.83546512457542,162.12761020881672,405.21256578761,159.8538283062645,153.0,ours,lifelong,26,0,50,60,113.64050765405408,63.83334125857796,20,4682,f1df79b07123c965ef0fb69f1dd4bd313bc26094fe7105bbada98c3a0e15287c,450,2,648.0,1296,2,5,0,10.0,0,ok,2000,270.0,68897,hungarian,0.9953810623556582,0.2155,2000,433,2401,0,2000,1296,2000,0.02401,173.5117,1951
4,lacam_official,True,40,20,2,greedy,0,1247,,0,0,0,priority,1247,0,0,,allocator_comparison_fov4_safe2,4,0,116,lacam_official,True,40,random_walk,214,0,58.0,,astar,34905,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1028.0,0,11192.311741993763,,0.2642439174622729,872.8078280658228,473.46752205292705,8574.017588604152,291.49879711307136,485.0,ours,lifelong,1,0,200,60,514.482969418168,11026.867717737332,20,35021,9e4cf117cc77d30d804770f9cff32a0369658ba6bbb556a4b1e3e7bd053e9274,3344,2,1580.5,3161,4,92,0,10.0,0,ok,2000,858.0,363499,greedy,0.7503008423586041,0.6235,2000,1662,70669,0,2000,3161,2000,0.1766725,1777.6817,67325
4,lacam_official,True,40,20,2,hungarian,0,398,,0,0,0,priority,398,7,0,,allocator_comparison_fov4_safe2,4,0,139,lacam_official,True,40,random_walk,170,0,69.5,,astar,3366,True,1967,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",630.0,0,13211.498647928238,,0.01787487586891758,50.78907524555689,155.98743718592965,125.93446094743747,155.0929648241206,149.5,ours,lifelong,29,0,50,60,102.45085287606342,41.8815050390549,20,3505,672ce4c053951a943013633d58f18eafd74cee90a0ece2621067c3be91413263,331,2,1036.5,2073,6,1,0,10.0,0,ok,2000,36.0,61727,hungarian,0.9875930521091811,0.199,2000,403,4049,0,2000,2073,2000,0.04049,109.4379,3718
4,lacam_official,True,40,20,2,greedy,0,1300,,0,0,0,priority,1300,0,0,,allocator_comparison_fov4_safe2,4,0,126,lacam_official,True,40,random_walk,233,0,63.0,,astar,33989,True,1997,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",896.0,0,10988.639769959264,,0.17333333333333334,841.6421220101183,360.28076923076924,7478.995987939434,275.6461538461538,353.5,ours,lifelong,1,0,200,60,522.8827191516751,10892.780696973205,20,34115,d97decc4db0e2a63ac3e108791b562095ccdb268f85f285793cf1cfe9fef9afe,3413,2,1580.5,3161,6,87,0,10.0,0,ok,2000,572.0,358340,greedy,0.7859733978234583,0.65,2000,1654,69031,0,2000,3161,2000,0.1725775,1715.4743,65618
4,lacam_official,True,40,20,2,greedy,0,1232,,0,0,0,priority,1232,0,0,,allocator_comparison_fov4_safe2,4,0,104,lacam_official,True,40,random_walk,241,0,52.0,,astar,34492,True,1994,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1032.0,0,10999.327310011722,,0.18471534653465346,898.4904394419282,443.81331168831167,10050.72710697669,291.6818181818182,460.0,ours,lifelong,1,0,200,60,578.9860275574026,10867.451663769316,20,34596,620dcaa6b5407ce11a251204277e2e2fef77588458e213d2706b3afbb219dfca,3040,2,1493.0,2986,2,97,0,10.0,0,ok,2000,597.0,359352,greedy,0.7562922038060159,0.616,2000,1629,80717,0,2000,2986,2000,0.2017925,1829.1278,77677
4,lacam_official,True,40,20,2,greedy,0,1222,,0,0,0,priority,1222,0,0,,allocator_comparison_fov4_safe2,4,0,107,lacam_official,True,40,random_walk,243,0,53.5,,astar,34630,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",965.0,0,10985.161424032412,,0.35350713842333953,888.4361687925411,451.32487725040914,9683.943924988036,294.9509001636661,449.0,ours,lifelong,1,0,200,60,539.1639956855214,10905.578823469114,20,34737,05bb93ee81d683c6ee8e782fed7abf341a29289f60268a76564d410ca545f0d9,3442,2,1568.5,3137,3,96,0,10.0,0,ok,2000,1139.0,360430,greedy,0.7433090024330901,0.611,2000,1644,75860,0,2000,3137,2000,0.18965,1808.9849,72418
4,lacam_official,True,40,20,2,greedy,0,1260,,0,0,0,priority,1260,0,0,,allocator_comparison_fov4_safe2,4,0,117,lacam_official,True,40,random_walk,177,0,58.5,,astar,32843,True,1993,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1057.0,0,11105.623411945999,,0.26533742331288346,859.4182443378959,409.5722222222222,8398.140257633388,282.48571428571427,412.0,ours,lifelong,1,0,200,60,529.4105646549723,10838.929001358338,20,32960,ffd64b49025f017300267e8124774de80a5d54e6a41b9f5e1e0992b624a02ef3,2927,2,1236.0,2472,5,91,0,10.0,0,ok,2000,865.0,355932,greedy,0.7801857585139319,0.63,2000,1615,72479,0,2000,2472,2000,0.1811975,1750.7091,69552
4,lacam_official,True,40,20,2,hungarian,0,398,,0,0,0,priority,398,3,0,,allocator_comparison_fov4_safe2,4,0,129,lacam_official,True,40,random_walk,206,0,64.5,,astar,3876,True,1991,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",552.0,0,13517.181122908369,,0.020438683948155532,130.60936122416751,152.23869346733667,1348.9586667513272,152.10050251256283,145.5,ours,lifelong,34,0,50,60,114.26259320578538,12969.294874020852,20,4005,001b239aa9cb4227f82d9991022dd13e8ea537ed58dc0c54e85cbca1d7716da2,503,2,1178.0,2356,3,13,0,10.0,0,ok,2000,41.0,60536,hungarian,0.995,0.199,2000,400,3142,0,2000,2356,2000,0.03142,269.0464,2639
4,lacam_official,True,40,20,2,greedy,0,743,,0,0,0,priority,743,4,0,,allocator_comparison_fov4_safe2,4,78,146,lacam_official,True,40,random_walk,116,0,73.0,,astar,5188,True,1886,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",257.0,65,15149.681109003723,,0.10401188707280833,164.80115913430927,68.75773889636608,2014.6000831497975,68.30955585464334,63.0,ours,lifelong,97,0,50,20,44.30667326669208,14977.773861697642,20,5334,021b0985770b8f9db1627b7230657c80c9fc86e9c9b23643bb8ef56119a711c3,735,2,1360.0,2720,9,13,0,10.0,7,ok,2000,210.0,50754,greedy,0.9973154362416108,0.3715,2000,745,5497,0,2000,2720,2000,0.05497,330.4081,4762
4,lacam_official,True,40,20,2,hungarian,0,423,,0,0,0,priority,423,5,0,,allocator_comparison_fov4_safe2,4,0,161,lacam_official,True,40,random_walk,116,0,80.5,,astar,4275,True,1993,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",597.0,0,13978.30179007724,,0.03330068560235064,103.63933847250883,169.72813238770686,611.4602705575121,166.45862884160758,160.0,ours,lifelong,33,0,50,60,129.65786717832088,74.18782205786556,20,4436,09168ebf37c411167c1f138a23c1f3dddf477816cc341ac1af6ce817b11c9d6f,694,2,728.0,1456,5,7,0,10.0,0,ok,2000,68.0,70412,hungarian,0.9814385150812065,0.2115,2000,431,4170,0,2000,1456,2000,0.0417,215.1984,3476
4,lacam_official,True,40,20,2,hungarian,0,407,,0,0,0,priority,407,6,0,,allocator_comparison_fov4_safe2,4,0,145,lacam_official,True,40,random_walk,128,0,72.5,,astar,3884,True,1979,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",513.0,0,14790.66621500533,,0.03412462908011869,93.84781223069876,153.6019656019656,693.7153758127885,153.1056511056511,147.0,ours,lifelong,21,0,50,60,99.63390256161802,103.99949876591539,20,4029,c451251a7739788ab24c25129d6eb9fc8fa571e1fe2b1100645c4b795ba0a166,337,2,759.5,1519,7,7,0,10.0,0,ok,2000,69.0,62314,hungarian,0.9854721549636803,0.2035,2000,413,3293,0,2000,1519,2000,0.03293,195.5902,2956
4,lacam_official,True,40,20,2,hungarian,0,400,,0,0,0,priority,400,6,0,,allocator_comparison_fov4_safe2,4,31,140,lacam_official,True,40,random_walk,119,0,70.0,,astar,3895,True,1968,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",484.0,31,14322.886972106062,,0.08424182358771061,136.86768464156194,160.16,1300.5196923872322,159.6425,154.0,ours,lifelong,24,0,50,60,108.34834719425999,13559.553920233155,20,4035,1628011c10313a1cf87652bb4d83902a1461e56e297efa4dfe5aee6ea594058b,436,2,692.5,1385,4,13,0,10.0,0,ok,2000,170.0,63857,hungarian,0.9925558312655087,0.2,2000,403,3031,0,2000,1385,2000,0.03031,281.5583,2595
4,lacam_official,True,40,20,2,hungarian,0,408,,0,0,0,priority,408,7,0,,allocator_comparison_fov4_safe2,4,38,124,lacam_official,True,40,random_walk,130,0,62.0,,astar,3143,True,1968,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",399.0,31,15137.169476947747,,0.023928215353938187,105.82881047180854,150.19607843137254,954.62348348754,149.78186274509804,141.0,ours,lifelong,23,0,50,60,111.07336900895461,13887.927340640454,20,3267,5cff607562c167d6de54fc3033c17d4f4c24fd4c411c61e0a19046d4485fde3d,530,2,896.5,1793,9,7,0,10.0,1,ok,2000,48.0,61111,hungarian,0.9855072463768116,0.204,2000,414,4665,0,2000,1793,2000,0.04665,219.5074,4135
4,lacam_official,True,40,20,2,hungarian,0,405,,0,0,0,priority,405,6,0,,allocator_comparison_fov4_safe2,4,0,160,lacam_official,True,40,random_walk,145,0,80.0,,astar,4220,True,1967,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",446.0,0,15036.001891014166,,0.008382642998027613,157.38022601982811,158.27654320987654,1285.8837383639184,157.56049382716049,155.0,ours,lifelong,34,0,50,60,139.03107810183425,14425.188358710147,20,4380,7be56e698861f0317d5ffb275e5ce959dab183b4170557c9f4acd8d19ff69050,730,2,849.5,1699,8,13,0,10.0,1,ok,2000,17.0,63812,hungarian,0.9902200488997555,0.2025,2000,409,4082,0,2000,1699,2000,0.04082,322.6464,3352
4,lacam_official,True,40,20,2,hungarian,0,784,,0,0,0,priority,784,24,0,,allocator_comparison_fov4_safe2,4,0,126,lacam_official,True,40,random_walk,372,0,63.0,,astar,7227,True,1982,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",509.0,0,13080.936609068885,,0.08861985472154964,208.1761472436483,153.41071428571428,1681.6313143224559,151.35969387755102,144.0,ours,lifelong,95,0,100,60,183.20168168866073,12246.34956146474,20,7353,8d97cfc9ce29b019591749e1b30b6d2ec83c909b330f2ccadba43784c8834bd1,992,2,2031.0000000000002,4062,1,17,0,10.0,0,ok,2000,183.0,118666,hungarian,0.9849246231155779,0.392,2000,796,13327,0,2000,4062,2000,0.066635,432.0041,12335
4,lacam_official,True,40,20,2,hungarian,0,795,,0,0,0,priority,795,23,0,,allocator_comparison_fov4_safe2,4,0,124,lacam_official,True,40,random_walk,255,0,62.0,,astar,7494,True,1994,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",511.0,0,12614.243417978287,,0.043561512685495456,222.3718556597014,154.62893081761007,1893.3429933395312,151.89056603773585,145.0,ours,lifelong,86,0,100,60,187.1639854449313,12477.218044229085,20,7618,c1695d05f7775d07341738704a6527c9742b4082fbe114748b8b953e6b5ade3a,933,2,1625.5,3251,2,19,0,10.0,0,ok,2000,91.0,120753,hungarian,0.9766584766584766,0.3975,2000,814,15786,0,2000,3251,2000,0.07893,460.4616,14853
4,lacam_official,True,40,20,2,hungarian,0,790,,0,0,0,priority,790,19,0,,allocator_comparison_fov4_safe2,4,0,135,lacam_official,True,40,random_walk,302,0,67.5,,astar,7929,True,1975,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",634.0,0,12862.875918042846,,0.11335254562920269,223.46989146003034,162.45822784810127,1729.1135699039808,160.13037974683544,150.0,ours,lifelong,89,0,100,60,198.93549748230726,12131.524689495564,20,8064,18590b6c5149e141032b2f526bdffd9b3100dccda424be1faa5815798fc474ce,983,2,1788.0,3576,5,19,0,10.0,0,ok,2000,236.0,126503,hungarian,0.9825870646766169,0.395,2000,804,14108,0,2000,3576,2000,0.07054,462.6639,13125
4,lacam_official,True,40,20,2,hungarian,0,771,,0,0,0,priority,771,23,0,,allocator_comparison_fov4_safe2,4,0,113,lacam_official,True,40,random_walk,338,0,56.5,,astar,6800,True,1985,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",578.0,0,12971.250219037756,,0.0824390243902439,222.60507493210025,145.6757457846952,1907.2264992050925,144.8119325551232,134.0,ours,lifelong,91,0,100,60,214.32060090010054,12642.870223033242,20,6913,a1d3dd67f7422819327bbea8f1adacefb96ff3a1bc4b13e73f13828d26120071,1337,2,2156.0,4312,6,17,0,10.0,0,ok,2000,169.0,111650,hungarian,0.9771863117870723,0.3855,2000,789,15365,0,2000,4312,2000,0.076825,460.849,14028
4,lacam_official,True,40,20,2,hungarian,0,803,,0,0,0,priority,803,14,0,,allocator_comparison_fov4_safe2,4,0,125,lacam_official,True,40,random_walk,290,0,62.5,,astar,7884,True,1970,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",726.0,0,12809.372822055593,,0.04857703631010795,273.17634368292056,153.3860523038605,2595.461400997825,152.21419676214197,142.0,ours,lifelong,107,0,100,60,204.44530243403278,12444.527847180143,20,8009,5819c63f9179372a21d1420ca5a86f624e7ddc0029a5783585a7e194918ea0eb,990,2,1606.5,3213,0,26,0,10.0,0,ok,2000,99.0,122228,hungarian,0.9828641370869033,0.4015,2000,817,13395,0,2000,3213,2000,0.066975,562.1228,12405
4,lacam_official,True,40,20,2,hungarian,0,780,,0,0,0,priority,780,15,0,,allocator_comparison_fov4_safe2,4,0,129,lacam_official,True,40,random_walk,377,0,64.5,,astar,8182,True,1995,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",571.0,0,12986.664108932018,,0.18679152291769344,257.99321601563133,160.12948717948717,2215.7862092631817,159.79615384615386,145.5,ours,lifelong,97,0,100,60,211.01591325132173,12388.581360969692,20,8311,6a4494ead26c0b6ab1f384c8641b19e69dac0c1243800f333d800e33d7ced173,1256,2,2039.4999999999998,4079,9,23,0,10.0,0,ok,2000,379.0,124641,hungarian,0.9836065573770492,0.39,2000,793,14440,0,2000,4079,2000,0.0722,531.6489,13184
4,lacam_official,True,40,20,2,greedy,0,1274,,0,0,0,priority,1274,0,0,,allocator_comparison_fov4_safe2,4,0,113,lacam_official,True,40,random_walk,206,0,56.5,,astar,34957,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1150.0,0,11013.710509985685,,0.1857055589492975,893.705494574795,435.467032967033,9178.227721946314,283.010989010989,447.0,ours,lifelong,1,0,200,60,557.3454700293948,10898.538555041887,20,35070,683fe235b5f55e9d871823370b8d0cdfc1279cea8daa3847e28b1d92d8ffbe59,3437,2,1648.5,3297,7,96,0,10.0,0,ok,2000,608.0,360556,greedy,0.7811158798283262,0.637,2000,1631,73682,0,2000,3297,2000,0.184205,1820.1194,70245
